Waiting for sweep ID...
Found Sweep ID: mof3aj3v
Starting wandb agent for sweep mof3aj3v...
TRAINING DEVICE: cpu
Run Name: GIN_sag_hp_sweep_sag_mof3aj3v-bt1b66uy
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 40.2332, Validation Loss: 22.0626
Epoch 2/1000, Train Loss: 3.6438, Validation Loss: 4.3055
Epoch 3/1000, Train Loss: 4.6683, Validation Loss: 3.2485
Epoch 4/1000, Train Loss: 3.0104, Validation Loss: 3.7703
Epoch 5/1000, Train Loss: 3.4581, Validation Loss: 1.6295
Epoch 6/1000, Train Loss: 2.2535, Validation Loss: 1.5943
Epoch 7/1000, Train Loss: 1.8916, Validation Loss: 5.5550
Epoch 8/1000, Train Loss: 3.1236, Validation Loss: 7.6193
Epoch 9/1000, Train Loss: 3.5678, Validation Loss: 4.8653
Epoch 10/1000, Train Loss: 2.3866, Validation Loss: 6.0213
Epoch 11/1000, Train Loss: 2.4810, Validation Loss: 4.2565
Epoch 12/1000, Train Loss: 2.7202, Validation Loss: 2.4298
Epoch 13/1000, Train Loss: 3.1322, Validation Loss: 7.5479
Epoch 14/1000, Train Loss: 2.6470, Validation Loss: 3.3304
Epoch 15/1000, Train Loss: 2.9388, Validation Loss: 6.4030
Epoch 16/1000, Train Loss: 1.9422, Validation Loss: 6.6656
Epoch 17/1000, Train Loss: 2.0313, Validation Loss: 4.6272
Epoch 18/1000, Train Loss: 2.1265, Validation Loss: 2.6259
Epoch 19/1000, Train Loss: 1.9518, Validation Loss: 5.0068
Epoch 20/1000, Train Loss: 2.0995, Validation Loss: 2.5558
Epoch 21/1000, Train Loss: 2.9316, Validation Loss: 8.2490
Epoch 22/1000, Train Loss: 7.1509, Validation Loss: 2.2738
Epoch 23/1000, Train Loss: 1.9097, Validation Loss: 2.7102
Epoch 24/1000, Train Loss: 2.7462, Validation Loss: 3.1770
Epoch 25/1000, Train Loss: 3.1560, Validation Loss: 3.6856
Epoch 26/1000, Train Loss: 2.1394, Validation Loss: 3.1647
Epoch 27/1000, Train Loss: 1.9047, Validation Loss: 5.8303
Epoch 28/1000, Train Loss: 322.1943, Validation Loss: 3.4824
Epoch 29/1000, Train Loss: 4.5499, Validation Loss: 2.6377
Epoch 30/1000, Train Loss: 48.9580, Validation Loss: 2.9056
Epoch 31/1000, Train Loss: 1.8048, Validation Loss: 3.8927
Epoch 32/1000, Train Loss: 1.6112, Validation Loss: 3.2185
Epoch 33/1000, Train Loss: 1.6671, Validation Loss: 2.3101
Epoch 34/1000, Train Loss: 2.5818, Validation Loss: 6.9993
