Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-6bu4ac0h
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 2.4931, Validation Loss: 3.1057
Epoch 2/1000, Train Loss: 1.4406, Validation Loss: 5.2541
Epoch 3/1000, Train Loss: 1.2782, Validation Loss: 1.8135
Epoch 4/1000, Train Loss: 1.2374, Validation Loss: 2.4598
Epoch 5/1000, Train Loss: 1.1438, Validation Loss: 3.6525
Epoch 6/1000, Train Loss: 1.0838, Validation Loss: 2.1514
Epoch 7/1000, Train Loss: 1.0436, Validation Loss: 1.0603
Epoch 8/1000, Train Loss: 1.0084, Validation Loss: 4.4623
Epoch 9/1000, Train Loss: 0.9883, Validation Loss: 3.5520
Epoch 10/1000, Train Loss: 0.9594, Validation Loss: 1.0207
Epoch 11/1000, Train Loss: 0.9408, Validation Loss: 0.9485
Epoch 12/1000, Train Loss: 0.9171, Validation Loss: 1.4569
Epoch 13/1000, Train Loss: 0.9015, Validation Loss: 2.0089
Epoch 14/1000, Train Loss: 0.9839, Validation Loss: 2.4978
Epoch 15/1000, Train Loss: 0.9003, Validation Loss: 0.9875
Epoch 16/1000, Train Loss: 0.8632, Validation Loss: 1.2622
Epoch 17/1000, Train Loss: 0.8885, Validation Loss: 2.7342
Epoch 18/1000, Train Loss: 0.8479, Validation Loss: 0.8276
Epoch 19/1000, Train Loss: 0.9993, Validation Loss: 2.1696
Epoch 20/1000, Train Loss: 0.8293, Validation Loss: 2.0494
Epoch 21/1000, Train Loss: 0.8382, Validation Loss: 3.5257
Epoch 22/1000, Train Loss: 0.8274, Validation Loss: 0.7701
Epoch 23/1000, Train Loss: 0.8096, Validation Loss: 1.8771
Epoch 24/1000, Train Loss: 0.7815, Validation Loss: 2.0839
Epoch 25/1000, Train Loss: 0.7861, Validation Loss: 2.6958
Epoch 26/1000, Train Loss: 0.7778, Validation Loss: 0.7298
Epoch 27/1000, Train Loss: 0.7635, Validation Loss: 3.1162
Epoch 28/1000, Train Loss: 0.7409, Validation Loss: 2.5320
Epoch 29/1000, Train Loss: 0.7384, Validation Loss: 1.0848
Epoch 30/1000, Train Loss: 0.7294, Validation Loss: 1.5731
Epoch 31/1000, Train Loss: 0.7342, Validation Loss: 1.2341
Epoch 32/1000, Train Loss: 0.7215, Validation Loss: 1.7851
Epoch 33/1000, Train Loss: 0.7150, Validation Loss: 2.3348
Epoch 34/1000, Train Loss: 0.7109, Validation Loss: 0.9028
Epoch 35/1000, Train Loss: 0.7054, Validation Loss: 1.2368
Epoch 36/1000, Train Loss: 0.6956, Validation Loss: 3.8269
Epoch 37/1000, Train Loss: 0.7015, Validation Loss: 1.0050
Epoch 38/1000, Train Loss: 0.6799, Validation Loss: 1.0434
Epoch 39/1000, Train Loss: 0.6952, Validation Loss: 1.1006
Epoch 40/1000, Train Loss: 0.6696, Validation Loss: 0.8789
Epoch 41/1000, Train Loss: 2.6960, Validation Loss: 1.8881
Epoch 42/1000, Train Loss: 0.6642, Validation Loss: 0.6752
Epoch 43/1000, Train Loss: 0.6679, Validation Loss: 3.0632
Epoch 44/1000, Train Loss: 0.6535, Validation Loss: 2.0561
Epoch 45/1000, Train Loss: 0.6620, Validation Loss: 1.5906
Epoch 46/1000, Train Loss: 0.6655, Validation Loss: 0.9498
Epoch 47/1000, Train Loss: 0.6525, Validation Loss: 1.0136
Epoch 48/1000, Train Loss: 0.6673, Validation Loss: 1.5104
Epoch 49/1000, Train Loss: 0.6379, Validation Loss: 0.8918
Epoch 50/1000, Train Loss: 0.6489, Validation Loss: 0.9679
Epoch 51/1000, Train Loss: 0.6596, Validation Loss: 1.6631
Epoch 52/1000, Train Loss: 0.6380, Validation Loss: 1.6968
Epoch 53/1000, Train Loss: 0.6489, Validation Loss: 3.9161
Epoch 54/1000, Train Loss: 0.6361, Validation Loss: 1.1896
Epoch 55/1000, Train Loss: 0.6349, Validation Loss: 1.7721
Epoch 56/1000, Train Loss: 0.6348, Validation Loss: 0.9877
Epoch 57/1000, Train Loss: 0.6362, Validation Loss: 8.5511
Epoch 58/1000, Train Loss: 0.6688, Validation Loss: 1.2092
Epoch 59/1000, Train Loss: 0.6194, Validation Loss: 0.8835
Epoch 60/1000, Train Loss: 0.6147, Validation Loss: 2.5492
Epoch 61/1000, Train Loss: 0.6598, Validation Loss: 1.9337
Epoch 62/1000, Train Loss: 0.6202, Validation Loss: 1.4759
Epoch 63/1000, Train Loss: 0.6134, Validation Loss: 3.0544
Epoch 64/1000, Train Loss: 0.6125, Validation Loss: 2.5534
Epoch 65/1000, Train Loss: 0.6063, Validation Loss: 3.4679
Epoch 66/1000, Train Loss: 0.6091, Validation Loss: 1.4700
Epoch 67/1000, Train Loss: 0.6038, Validation Loss: 1.4213
Epoch 68/1000, Train Loss: 1.0099, Validation Loss: 0.9943
