Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-16eqy70y
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 206.0548, Validation Loss: 6.0786
Epoch 2/1000, Train Loss: 7.3787, Validation Loss: 6.8798
Epoch 3/1000, Train Loss: 6.5135, Validation Loss: 6.1735
Epoch 4/1000, Train Loss: 6.3263, Validation Loss: 6.0885
Epoch 5/1000, Train Loss: 8.9615, Validation Loss: 7.0924
Epoch 6/1000, Train Loss: 6.3164, Validation Loss: 6.0697
Epoch 7/1000, Train Loss: 72.8904, Validation Loss: 6.6823
Epoch 8/1000, Train Loss: 7.8312, Validation Loss: 6.5427
Epoch 9/1000, Train Loss: 6.2571, Validation Loss: 6.1911
Epoch 10/1000, Train Loss: 10.3447, Validation Loss: 6.4652
Epoch 11/1000, Train Loss: 41.6115, Validation Loss: 6.2755
Epoch 12/1000, Train Loss: 525.7346, Validation Loss: 6.0595
Epoch 13/1000, Train Loss: 18981.7178, Validation Loss: 6.3164
Epoch 14/1000, Train Loss: 12.6256, Validation Loss: 6.0828
Epoch 15/1000, Train Loss: 73.6747, Validation Loss: 7.0166
Epoch 16/1000, Train Loss: 6.5373, Validation Loss: 6.2961
Epoch 17/1000, Train Loss: 13.3228, Validation Loss: 6.0763
Epoch 18/1000, Train Loss: 411.3977, Validation Loss: 6.0594
Epoch 19/1000, Train Loss: 6.2890, Validation Loss: 6.0742
Epoch 20/1000, Train Loss: 346.5078, Validation Loss: 6.3782
Epoch 21/1000, Train Loss: 6.2903, Validation Loss: 6.4406
Epoch 22/1000, Train Loss: 77.7697, Validation Loss: 7.2107
Epoch 23/1000, Train Loss: 6.2748, Validation Loss: 6.1115
Epoch 24/1000, Train Loss: 193.6525, Validation Loss: 6.1920
Epoch 25/1000, Train Loss: 6.3093, Validation Loss: 6.1027
Epoch 26/1000, Train Loss: 26.6067, Validation Loss: 2883.2084
Epoch 27/1000, Train Loss: 1475.0717, Validation Loss: 6.2039
Epoch 28/1000, Train Loss: 6.2082, Validation Loss: 6.3667
Epoch 29/1000, Train Loss: 27.5579, Validation Loss: 6.0968
Epoch 30/1000, Train Loss: 550.2356, Validation Loss: 6.1751
Epoch 31/1000, Train Loss: 6.3426, Validation Loss: 6.0601
Epoch 32/1000, Train Loss: 6.2303, Validation Loss: 6.1076
Epoch 33/1000, Train Loss: 61.2821, Validation Loss: 7.3104
Epoch 34/1000, Train Loss: 55.5189, Validation Loss: 6.1654
Epoch 35/1000, Train Loss: 17.4399, Validation Loss: 6.0592
