Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-12hedoqq
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 3.7884, Validation Loss: 1.8373
Epoch 2/1000, Train Loss: 1.4615, Validation Loss: 1.1294
Epoch 3/1000, Train Loss: 1.3133, Validation Loss: 1.1724
Epoch 4/1000, Train Loss: 1.2444, Validation Loss: 2.2734
Epoch 5/1000, Train Loss: 1.2356, Validation Loss: 1.9998
Epoch 6/1000, Train Loss: 1.2187, Validation Loss: 1.7978
Epoch 7/1000, Train Loss: 1.2573, Validation Loss: 1.4789
Epoch 8/1000, Train Loss: 1.1865, Validation Loss: 1.6667
Epoch 9/1000, Train Loss: 1.3551, Validation Loss: 1.2137
Epoch 10/1000, Train Loss: 1.1645, Validation Loss: 1.1422
Epoch 11/1000, Train Loss: 1.1919, Validation Loss: 1.2248
Epoch 12/1000, Train Loss: 1.1036, Validation Loss: 1.4365
Epoch 13/1000, Train Loss: 1.1127, Validation Loss: 1.0452
Epoch 14/1000, Train Loss: 2.2537, Validation Loss: 1.2186
Epoch 15/1000, Train Loss: 1.0528, Validation Loss: 1.2459
Epoch 16/1000, Train Loss: 3.2956, Validation Loss: 1.9098
Epoch 17/1000, Train Loss: 1.0533, Validation Loss: 1.0510
Epoch 18/1000, Train Loss: 1.0880, Validation Loss: 1.2025
Epoch 19/1000, Train Loss: 1.0950, Validation Loss: 0.9093
Epoch 20/1000, Train Loss: 1.2878, Validation Loss: 1.0212
Epoch 21/1000, Train Loss: 1.1024, Validation Loss: 1.1309
Epoch 22/1000, Train Loss: 1.0682, Validation Loss: 1.5808
Epoch 23/1000, Train Loss: 1.0105, Validation Loss: 1.1664
Epoch 24/1000, Train Loss: 7.6932, Validation Loss: 1.3548
Epoch 25/1000, Train Loss: 0.9891, Validation Loss: 1.3615
Epoch 26/1000, Train Loss: 1.3703, Validation Loss: 3.1207
Epoch 27/1000, Train Loss: 1.1323, Validation Loss: 2.0319
Epoch 28/1000, Train Loss: 1.5712, Validation Loss: 1.7214
Epoch 29/1000, Train Loss: 1.0199, Validation Loss: 1.6799
Epoch 30/1000, Train Loss: 1.0541, Validation Loss: 1.5002
Epoch 31/1000, Train Loss: 1.0045, Validation Loss: 1.2601
Epoch 32/1000, Train Loss: 21.6010, Validation Loss: 0.9437
Epoch 33/1000, Train Loss: 0.9966, Validation Loss: 2.6192
Epoch 34/1000, Train Loss: 0.9802, Validation Loss: 1.6148
Epoch 35/1000, Train Loss: 13.6305, Validation Loss: 2.9254
Epoch 36/1000, Train Loss: 1.4148, Validation Loss: 1.7806
Epoch 37/1000, Train Loss: 1.0062, Validation Loss: 1.2002
Epoch 38/1000, Train Loss: 0.9830, Validation Loss: 1.3780
Epoch 39/1000, Train Loss: 1.0438, Validation Loss: 1.0989
Epoch 40/1000, Train Loss: 0.9707, Validation Loss: 0.8531
Epoch 41/1000, Train Loss: 0.9505, Validation Loss: 0.9526
Epoch 42/1000, Train Loss: 0.9876, Validation Loss: 1.9078
Epoch 43/1000, Train Loss: 0.9449, Validation Loss: 1.0091
Epoch 44/1000, Train Loss: 0.9626, Validation Loss: 1.0975
Epoch 45/1000, Train Loss: 1.0017, Validation Loss: 1.4788
Epoch 46/1000, Train Loss: 0.9875, Validation Loss: 1.2874
Epoch 47/1000, Train Loss: 1.1494, Validation Loss: 1.1489
Epoch 48/1000, Train Loss: 0.9747, Validation Loss: 0.9569
Epoch 49/1000, Train Loss: 0.9558, Validation Loss: 0.8344
Epoch 50/1000, Train Loss: 0.9893, Validation Loss: 1.3524
Epoch 51/1000, Train Loss: 0.9540, Validation Loss: 2.0187
Epoch 52/1000, Train Loss: 1.7457, Validation Loss: 4.2917
Epoch 53/1000, Train Loss: 1.0987, Validation Loss: 1.6711
Epoch 54/1000, Train Loss: 1.4855, Validation Loss: 1.6721
Epoch 55/1000, Train Loss: 0.9701, Validation Loss: 1.7434
Epoch 56/1000, Train Loss: 0.9478, Validation Loss: 2.7891
Epoch 57/1000, Train Loss: 0.9862, Validation Loss: 1.5882
Epoch 58/1000, Train Loss: 0.9413, Validation Loss: 1.4252
Epoch 59/1000, Train Loss: 1.1378, Validation Loss: 1.0690
Epoch 60/1000, Train Loss: 0.9623, Validation Loss: 2.2509
Epoch 61/1000, Train Loss: 1.0036, Validation Loss: 2.2383
Epoch 62/1000, Train Loss: 0.9245, Validation Loss: 0.8665
Epoch 63/1000, Train Loss: 0.9955, Validation Loss: 1.2468
Epoch 64/1000, Train Loss: 0.9301, Validation Loss: 0.9825
Epoch 65/1000, Train Loss: 0.9363, Validation Loss: 1.3209
Epoch 66/1000, Train Loss: 1.0128, Validation Loss: 1.3358
Epoch 67/1000, Train Loss: 0.9630, Validation Loss: 2.1091
Epoch 68/1000, Train Loss: 0.9055, Validation Loss: 1.8904
Epoch 69/1000, Train Loss: 1.0392, Validation Loss: 1.6735
Epoch 70/1000, Train Loss: 0.9616, Validation Loss: 1.9925
Epoch 71/1000, Train Loss: 0.9316, Validation Loss: 2.3263
Epoch 72/1000, Train Loss: 1.1848, Validation Loss: 2.0210
Epoch 73/1000, Train Loss: 0.9900, Validation Loss: 1.6804
Epoch 74/1000, Train Loss: 0.9554, Validation Loss: 0.9810
Epoch 75/1000, Train Loss: 0.9426, Validation Loss: 1.3010
Epoch 76/1000, Train Loss: 0.9316, Validation Loss: 0.8584
Epoch 77/1000, Train Loss: 0.9318, Validation Loss: 2.3970
Epoch 78/1000, Train Loss: 1.1719, Validation Loss: 0.9897
Epoch 79/1000, Train Loss: 0.9367, Validation Loss: 0.9348
Epoch 80/1000, Train Loss: 0.9343, Validation Loss: 2.1565
Epoch 81/1000, Train Loss: 1.1001, Validation Loss: 1.0266
Epoch 82/1000, Train Loss: 0.9467, Validation Loss: 1.2285
Epoch 83/1000, Train Loss: 1.3777, Validation Loss: 1.9204
Epoch 84/1000, Train Loss: 0.9287, Validation Loss: 1.8595
Epoch 85/1000, Train Loss: 0.9457, Validation Loss: 0.8625
Epoch 86/1000, Train Loss: 0.9182, Validation Loss: 3.2680
Epoch 87/1000, Train Loss: 1.0155, Validation Loss: 2.6547
Epoch 88/1000, Train Loss: 0.9129, Validation Loss: 1.1446
Epoch 89/1000, Train Loss: 0.8960, Validation Loss: 1.9012
Epoch 90/1000, Train Loss: 0.9327, Validation Loss: 0.9520
Epoch 91/1000, Train Loss: 0.9565, Validation Loss: 1.4957
Epoch 92/1000, Train Loss: 0.9221, Validation Loss: 1.2953
Epoch 93/1000, Train Loss: 0.9175, Validation Loss: 1.0652
Epoch 94/1000, Train Loss: 1.0873, Validation Loss: 1.1522
Epoch 95/1000, Train Loss: 0.9167, Validation Loss: 0.9333
Epoch 96/1000, Train Loss: 0.9653, Validation Loss: 1.7526
Epoch 97/1000, Train Loss: 0.9377, Validation Loss: 1.6356
Epoch 98/1000, Train Loss: 0.9150, Validation Loss: 2.5995
Epoch 99/1000, Train Loss: 1.1378, Validation Loss: 1.5188
Epoch 100/1000, Train Loss: 0.9408, Validation Loss: 0.9812
Epoch 101/1000, Train Loss: 0.8972, Validation Loss: 1.7113
Epoch 102/1000, Train Loss: 0.8996, Validation Loss: 1.7498
Epoch 103/1000, Train Loss: 0.8994, Validation Loss: 3.2035
Epoch 104/1000, Train Loss: 0.9144, Validation Loss: 1.0185
Epoch 105/1000, Train Loss: 0.9313, Validation Loss: 1.5650
Epoch 106/1000, Train Loss: 0.9215, Validation Loss: 1.0685
Epoch 107/1000, Train Loss: 0.9249, Validation Loss: 0.9075
Epoch 108/1000, Train Loss: 0.9030, Validation Loss: 1.3968
Epoch 109/1000, Train Loss: 0.8970, Validation Loss: 1.4301
Epoch 110/1000, Train Loss: 1.0493, Validation Loss: 1.6786
Epoch 111/1000, Train Loss: 0.9489, Validation Loss: 1.4505
Epoch 112/1000, Train Loss: 2.3295, Validation Loss: 1.3599
Epoch 113/1000, Train Loss: 0.9507, Validation Loss: 2.5567
