Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-ngflrrau
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 9.5249, Validation Loss: 2.3265
Epoch 2/1000, Train Loss: 1.4260, Validation Loss: 1.7469
Epoch 3/1000, Train Loss: 1.3143, Validation Loss: 2.9427
Epoch 4/1000, Train Loss: 1.2843, Validation Loss: 2.3817
Epoch 5/1000, Train Loss: 1.2229, Validation Loss: 1.1807
Epoch 6/1000, Train Loss: 1.2335, Validation Loss: 1.4218
Epoch 7/1000, Train Loss: 1.2237, Validation Loss: 1.3521
Epoch 8/1000, Train Loss: 1.1162, Validation Loss: 3.1486
Epoch 9/1000, Train Loss: 1.2702, Validation Loss: 1.2578
Epoch 10/1000, Train Loss: 1.1507, Validation Loss: 2.8642
Epoch 11/1000, Train Loss: 1.1735, Validation Loss: 2.3681
Epoch 12/1000, Train Loss: 1.2164, Validation Loss: 1.1586
Epoch 13/1000, Train Loss: 1.1699, Validation Loss: 1.1367
Epoch 14/1000, Train Loss: 1.1824, Validation Loss: 2.2834
Epoch 15/1000, Train Loss: 1.1084, Validation Loss: 3.0600
Epoch 16/1000, Train Loss: 1.1401, Validation Loss: 1.1899
Epoch 17/1000, Train Loss: 1.0787, Validation Loss: 2.9547
Epoch 18/1000, Train Loss: 1.1335, Validation Loss: 3.4160
Epoch 19/1000, Train Loss: 1.2928, Validation Loss: 1.9892
Epoch 20/1000, Train Loss: 1.0846, Validation Loss: 1.0802
Epoch 21/1000, Train Loss: 1.0971, Validation Loss: 1.3095
Epoch 22/1000, Train Loss: 1.0137, Validation Loss: 1.5875
Epoch 23/1000, Train Loss: 1.0828, Validation Loss: 1.1013
Epoch 24/1000, Train Loss: 3.2861, Validation Loss: 1.7557
Epoch 25/1000, Train Loss: 1.0233, Validation Loss: 3.2520
Epoch 26/1000, Train Loss: 0.9650, Validation Loss: 1.8564
Epoch 27/1000, Train Loss: 1.0105, Validation Loss: 1.6810
Epoch 28/1000, Train Loss: 0.9739, Validation Loss: 1.0713
Epoch 29/1000, Train Loss: 0.9316, Validation Loss: 1.4251
Epoch 30/1000, Train Loss: 0.9435, Validation Loss: 0.8849
Epoch 31/1000, Train Loss: 2.1326, Validation Loss: 1.0524
Epoch 32/1000, Train Loss: 1.0322, Validation Loss: 3.1714
Epoch 33/1000, Train Loss: 0.9369, Validation Loss: 1.2732
Epoch 34/1000, Train Loss: 0.9153, Validation Loss: 1.4677
Epoch 35/1000, Train Loss: 0.9194, Validation Loss: 2.4088
Epoch 36/1000, Train Loss: 0.8608, Validation Loss: 1.7548
Epoch 37/1000, Train Loss: 0.9344, Validation Loss: 1.5811
Epoch 38/1000, Train Loss: 0.9635, Validation Loss: 2.8620
Epoch 39/1000, Train Loss: 1.6119, Validation Loss: 2.4893
Epoch 40/1000, Train Loss: 0.8855, Validation Loss: 3.7303
Epoch 41/1000, Train Loss: 0.9102, Validation Loss: 1.2934
Epoch 42/1000, Train Loss: 0.8680, Validation Loss: 2.6429
Epoch 43/1000, Train Loss: 0.8656, Validation Loss: 1.2171
Epoch 44/1000, Train Loss: 0.8425, Validation Loss: 2.4080
Epoch 45/1000, Train Loss: 0.8461, Validation Loss: 1.9924
Epoch 46/1000, Train Loss: 0.8829, Validation Loss: 3.8599
Epoch 47/1000, Train Loss: 0.8524, Validation Loss: 2.8370
Epoch 48/1000, Train Loss: 0.9579, Validation Loss: 1.6544
Epoch 49/1000, Train Loss: 0.8562, Validation Loss: 1.5493
Epoch 50/1000, Train Loss: 0.8143, Validation Loss: 2.8650
Epoch 51/1000, Train Loss: 0.8418, Validation Loss: 0.8831
Epoch 52/1000, Train Loss: 0.8462, Validation Loss: 3.4653
Epoch 53/1000, Train Loss: 0.9979, Validation Loss: 1.4353
Epoch 54/1000, Train Loss: 0.8604, Validation Loss: 3.4096
Epoch 55/1000, Train Loss: 0.7992, Validation Loss: 1.6302
Epoch 56/1000, Train Loss: 0.8282, Validation Loss: 1.8736
Epoch 57/1000, Train Loss: 0.8267, Validation Loss: 1.4017
Epoch 58/1000, Train Loss: 0.8218, Validation Loss: 2.5355
Epoch 59/1000, Train Loss: 0.8034, Validation Loss: 2.1402
Epoch 60/1000, Train Loss: 0.7993, Validation Loss: 3.3121
Epoch 61/1000, Train Loss: 0.7800, Validation Loss: 2.3763
Epoch 62/1000, Train Loss: 0.7732, Validation Loss: 2.9055
Epoch 63/1000, Train Loss: 22.9133, Validation Loss: 5.1583
Epoch 64/1000, Train Loss: 0.7823, Validation Loss: 2.1317
Epoch 65/1000, Train Loss: 0.7576, Validation Loss: 1.8214
Epoch 66/1000, Train Loss: 1.0095, Validation Loss: 11166.1675
Epoch 67/1000, Train Loss: 1.4883, Validation Loss: 0.8054
Epoch 68/1000, Train Loss: 0.7654, Validation Loss: 1.4248
Epoch 69/1000, Train Loss: 0.7576, Validation Loss: 1.2354
Epoch 70/1000, Train Loss: 0.7759, Validation Loss: 1.0559
Epoch 71/1000, Train Loss: 0.7764, Validation Loss: 1.6305
Epoch 72/1000, Train Loss: 0.9261, Validation Loss: 1.0024
Epoch 73/1000, Train Loss: 0.8316, Validation Loss: 1.8389
Epoch 74/1000, Train Loss: 0.8038, Validation Loss: 1.6100
Epoch 75/1000, Train Loss: 0.7808, Validation Loss: 1.4696
Epoch 76/1000, Train Loss: 0.7512, Validation Loss: 2.2613
Epoch 77/1000, Train Loss: 0.7465, Validation Loss: 1.5794
Epoch 78/1000, Train Loss: 0.7691, Validation Loss: 1.5247
Epoch 79/1000, Train Loss: 0.7812, Validation Loss: 1.7428
Epoch 80/1000, Train Loss: 0.7527, Validation Loss: 2.8317
Epoch 81/1000, Train Loss: 2.4956, Validation Loss: 1.1227
Epoch 82/1000, Train Loss: 0.8501, Validation Loss: 1.5989
Epoch 83/1000, Train Loss: 0.7627, Validation Loss: 0.8776
Epoch 84/1000, Train Loss: 0.7942, Validation Loss: 2.1818
Epoch 85/1000, Train Loss: 0.7829, Validation Loss: 6.6795
Epoch 86/1000, Train Loss: 0.8123, Validation Loss: 2.3321
Epoch 87/1000, Train Loss: 0.8318, Validation Loss: 9.1801
Epoch 88/1000, Train Loss: 0.7771, Validation Loss: 3.9408
Epoch 89/1000, Train Loss: 0.7820, Validation Loss: 1.7001
Epoch 90/1000, Train Loss: 0.8394, Validation Loss: 1.1942
Epoch 91/1000, Train Loss: 0.8562, Validation Loss: 4.0696
Epoch 92/1000, Train Loss: 0.8325, Validation Loss: 1.3988
Epoch 93/1000, Train Loss: 0.7430, Validation Loss: 3.0950
Epoch 94/1000, Train Loss: 0.7706, Validation Loss: 2.4640
Epoch 95/1000, Train Loss: 0.8095, Validation Loss: 0.7872
Epoch 96/1000, Train Loss: 0.7774, Validation Loss: 1.0773
Epoch 97/1000, Train Loss: 0.7723, Validation Loss: 1.8144
Epoch 98/1000, Train Loss: 0.7577, Validation Loss: 1.8912
