Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-tbhvhhb8
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 6.7012, Validation Loss: 2.1677
Epoch 2/1000, Train Loss: 1.4021, Validation Loss: 3.8535
Epoch 3/1000, Train Loss: 1.2954, Validation Loss: 1.4568
Epoch 4/1000, Train Loss: 1.2136, Validation Loss: 3.6252
Epoch 5/1000, Train Loss: 1.2824, Validation Loss: 2.6615
Epoch 6/1000, Train Loss: 1.2162, Validation Loss: 1.4219
Epoch 7/1000, Train Loss: 1.2413, Validation Loss: 1.2186
Epoch 8/1000, Train Loss: 1.2510, Validation Loss: 3.2431
Epoch 9/1000, Train Loss: 1.1960, Validation Loss: 1.4446
Epoch 10/1000, Train Loss: 1.2682, Validation Loss: 1.1086
Epoch 11/1000, Train Loss: 1.1454, Validation Loss: 1.7519
Epoch 12/1000, Train Loss: 1.1100, Validation Loss: 3.0122
Epoch 13/1000, Train Loss: 2.3076, Validation Loss: 1.5601
Epoch 14/1000, Train Loss: 1.0317, Validation Loss: 1.9410
Epoch 15/1000, Train Loss: 1.1150, Validation Loss: 2.0295
Epoch 16/1000, Train Loss: 1.7941, Validation Loss: 2.4123
Epoch 17/1000, Train Loss: 1.2570, Validation Loss: 1.5426
Epoch 18/1000, Train Loss: 1.0437, Validation Loss: 1.0577
Epoch 19/1000, Train Loss: 0.9968, Validation Loss: 1.0620
Epoch 20/1000, Train Loss: 0.9773, Validation Loss: 1.4482
Epoch 21/1000, Train Loss: 1.0493, Validation Loss: 2.7203
Epoch 22/1000, Train Loss: 0.9677, Validation Loss: 1.7711
Epoch 23/1000, Train Loss: 0.9791, Validation Loss: 2.8180
Epoch 24/1000, Train Loss: 0.9578, Validation Loss: 0.9445
Epoch 25/1000, Train Loss: 9.1575, Validation Loss: 2.2053
Epoch 26/1000, Train Loss: 0.9557, Validation Loss: 1.5307
Epoch 27/1000, Train Loss: 1.1733, Validation Loss: 1.1578
Epoch 28/1000, Train Loss: 0.9597, Validation Loss: 0.8470
Epoch 29/1000, Train Loss: 0.9119, Validation Loss: 1.3705
Epoch 30/1000, Train Loss: 0.9042, Validation Loss: 2.0676
Epoch 31/1000, Train Loss: 0.8809, Validation Loss: 1.3641
Epoch 32/1000, Train Loss: 0.9345, Validation Loss: 1.4249
Epoch 33/1000, Train Loss: 0.8787, Validation Loss: 2.0716
Epoch 34/1000, Train Loss: 0.8515, Validation Loss: 2.2812
Epoch 35/1000, Train Loss: 0.8540, Validation Loss: 1.7478
Epoch 36/1000, Train Loss: 26.8421, Validation Loss: 1.7149
Epoch 37/1000, Train Loss: 0.8668, Validation Loss: 2.4303
Epoch 38/1000, Train Loss: 0.8279, Validation Loss: 5.1865
Epoch 39/1000, Train Loss: 0.8421, Validation Loss: 3.1648
Epoch 40/1000, Train Loss: 0.8145, Validation Loss: 3.0673
Epoch 41/1000, Train Loss: 0.8217, Validation Loss: 1.5502
Epoch 42/1000, Train Loss: 0.7851, Validation Loss: 3.4017
Epoch 43/1000, Train Loss: 12.9926, Validation Loss: 0.9007
Epoch 44/1000, Train Loss: 0.7969, Validation Loss: 1.0329
Epoch 45/1000, Train Loss: 0.7875, Validation Loss: 3.2191
Epoch 46/1000, Train Loss: 0.7933, Validation Loss: 3.2835
Epoch 47/1000, Train Loss: 0.7527, Validation Loss: 2.0825
Epoch 48/1000, Train Loss: 0.7602, Validation Loss: 6.0668
Epoch 49/1000, Train Loss: 0.9876, Validation Loss: 0.7354
Epoch 50/1000, Train Loss: 0.7540, Validation Loss: 1.5014
Epoch 51/1000, Train Loss: 0.7307, Validation Loss: 1.6125
Epoch 52/1000, Train Loss: 1.9572, Validation Loss: 0.9413
Epoch 53/1000, Train Loss: 0.7413, Validation Loss: 2.7743
Epoch 54/1000, Train Loss: 0.7337, Validation Loss: 1.4963
Epoch 55/1000, Train Loss: 0.7240, Validation Loss: 1.5876
Epoch 56/1000, Train Loss: 0.7312, Validation Loss: 0.8736
Epoch 57/1000, Train Loss: 0.7095, Validation Loss: 1.4661
Epoch 58/1000, Train Loss: 0.7026, Validation Loss: 1.2138
Epoch 59/1000, Train Loss: 11.0732, Validation Loss: 0.8190
Epoch 60/1000, Train Loss: 0.6911, Validation Loss: 1.7068
Epoch 61/1000, Train Loss: 0.6890, Validation Loss: 2.9617
Epoch 62/1000, Train Loss: 0.6911, Validation Loss: 1.2182
Epoch 63/1000, Train Loss: 0.6875, Validation Loss: 1.8944
Epoch 64/1000, Train Loss: 0.6743, Validation Loss: 1.4554
Epoch 65/1000, Train Loss: 0.7369, Validation Loss: 2.0351
Epoch 66/1000, Train Loss: 0.6850, Validation Loss: 1.3484
Epoch 67/1000, Train Loss: 0.7326, Validation Loss: 6.5465
Epoch 68/1000, Train Loss: 0.7353, Validation Loss: 1.4846
Epoch 69/1000, Train Loss: 0.6734, Validation Loss: 0.7514
Epoch 70/1000, Train Loss: 0.6628, Validation Loss: 2.4404
Epoch 71/1000, Train Loss: 8.5752, Validation Loss: 1.3926
Epoch 72/1000, Train Loss: 0.7211, Validation Loss: 1.1745
Epoch 73/1000, Train Loss: 0.6614, Validation Loss: 1.4745
Epoch 74/1000, Train Loss: 0.6445, Validation Loss: 0.7037
Epoch 75/1000, Train Loss: 0.7085, Validation Loss: 69.6388
Epoch 76/1000, Train Loss: 0.6680, Validation Loss: 0.7239
Epoch 77/1000, Train Loss: 0.6398, Validation Loss: 2.3877
Epoch 78/1000, Train Loss: 0.6409, Validation Loss: 1.2776
Epoch 79/1000, Train Loss: 0.7013, Validation Loss: 1.4606
Epoch 80/1000, Train Loss: 0.6701, Validation Loss: 1.2412
Epoch 81/1000, Train Loss: 0.6356, Validation Loss: 0.8978
Epoch 82/1000, Train Loss: 375.9615, Validation Loss: 1.5227
Epoch 83/1000, Train Loss: 0.6491, Validation Loss: 3.6945
Epoch 84/1000, Train Loss: 0.6441, Validation Loss: 1.9564
Epoch 85/1000, Train Loss: 0.6498, Validation Loss: 0.7334
Epoch 86/1000, Train Loss: 0.6309, Validation Loss: 1.2104
Epoch 87/1000, Train Loss: 0.6298, Validation Loss: 3.0901
Epoch 88/1000, Train Loss: 0.6517, Validation Loss: 0.6293
Epoch 89/1000, Train Loss: 0.6210, Validation Loss: 1.2722
Epoch 90/1000, Train Loss: 0.6143, Validation Loss: 0.6562
Epoch 91/1000, Train Loss: 5.9257, Validation Loss: 0.8160
Epoch 92/1000, Train Loss: 0.6488, Validation Loss: 1.2626
Epoch 93/1000, Train Loss: 0.6159, Validation Loss: 1.0963
Epoch 94/1000, Train Loss: 0.6469, Validation Loss: 2.1094
Epoch 95/1000, Train Loss: 0.6287, Validation Loss: 0.8343
Epoch 96/1000, Train Loss: 0.6178, Validation Loss: 3.1734
Epoch 97/1000, Train Loss: 0.6241, Validation Loss: 1.1782
Epoch 98/1000, Train Loss: 0.6290, Validation Loss: 1.6604
Epoch 99/1000, Train Loss: 0.8542, Validation Loss: 0.9189
Epoch 100/1000, Train Loss: 0.6136, Validation Loss: 0.9887
