Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-7gg72cds
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 2.4046, Validation Loss: 2.9296
Epoch 2/1000, Train Loss: 1.3679, Validation Loss: 2.9862
Epoch 3/1000, Train Loss: 1.1878, Validation Loss: 8.7274
Epoch 4/1000, Train Loss: 1.1036, Validation Loss: 1.3204
Epoch 5/1000, Train Loss: 1.0487, Validation Loss: 1.4379
Epoch 6/1000, Train Loss: 1.0291, Validation Loss: 2.5658
Epoch 7/1000, Train Loss: 1.0016, Validation Loss: 4.3763
Epoch 8/1000, Train Loss: 0.9656, Validation Loss: 1.3485
Epoch 9/1000, Train Loss: 0.9472, Validation Loss: 1.1235
Epoch 10/1000, Train Loss: 0.9403, Validation Loss: 3.2482
Epoch 11/1000, Train Loss: 1.2133, Validation Loss: 0.8847
Epoch 12/1000, Train Loss: 0.9018, Validation Loss: 1.6989
Epoch 13/1000, Train Loss: 0.8752, Validation Loss: 1.3958
Epoch 14/1000, Train Loss: 0.8494, Validation Loss: 2.7738
Epoch 15/1000, Train Loss: 0.8261, Validation Loss: 4.1217
Epoch 16/1000, Train Loss: 0.8114, Validation Loss: 15.3798
Epoch 17/1000, Train Loss: 0.8172, Validation Loss: 2.1405
Epoch 18/1000, Train Loss: 0.7640, Validation Loss: 3.2151
Epoch 19/1000, Train Loss: 0.7593, Validation Loss: 0.8353
Epoch 20/1000, Train Loss: 0.7423, Validation Loss: 0.8482
Epoch 21/1000, Train Loss: 0.8539, Validation Loss: 2.1385
Epoch 22/1000, Train Loss: 0.7246, Validation Loss: 0.9642
Epoch 23/1000, Train Loss: 0.7262, Validation Loss: 1.8282
Epoch 24/1000, Train Loss: 0.7343, Validation Loss: 1.2029
Epoch 25/1000, Train Loss: 0.7051, Validation Loss: 1.7913
Epoch 26/1000, Train Loss: 0.6981, Validation Loss: 1.8090
Epoch 27/1000, Train Loss: 0.7404, Validation Loss: 4.5722
Epoch 28/1000, Train Loss: 0.6895, Validation Loss: 1.6440
Epoch 29/1000, Train Loss: 0.6737, Validation Loss: 1.8693
Epoch 30/1000, Train Loss: 0.6696, Validation Loss: 1.7114
Epoch 31/1000, Train Loss: 0.6937, Validation Loss: 2.7452
Epoch 32/1000, Train Loss: 0.6614, Validation Loss: 3.7386
Epoch 33/1000, Train Loss: 0.6634, Validation Loss: 2.2917
Epoch 34/1000, Train Loss: 0.6794, Validation Loss: 1.4031
Epoch 35/1000, Train Loss: 0.6498, Validation Loss: 2.4163
Epoch 36/1000, Train Loss: 0.6468, Validation Loss: 2.0512
Epoch 37/1000, Train Loss: 0.6515, Validation Loss: 0.7574
Epoch 38/1000, Train Loss: 0.6470, Validation Loss: 0.9706
Epoch 39/1000, Train Loss: 0.7062, Validation Loss: 3.4540
Epoch 40/1000, Train Loss: 0.6386, Validation Loss: 3.9595
Epoch 41/1000, Train Loss: 0.6347, Validation Loss: 2.3638
Epoch 42/1000, Train Loss: 0.6323, Validation Loss: 3.2729
Epoch 43/1000, Train Loss: 0.6161, Validation Loss: 2.1986
Epoch 44/1000, Train Loss: 0.6300, Validation Loss: 2.2193
Epoch 45/1000, Train Loss: 0.6307, Validation Loss: 1.0174
Epoch 46/1000, Train Loss: 0.6223, Validation Loss: 0.7337
Epoch 47/1000, Train Loss: 0.7783, Validation Loss: 4.6721
Epoch 48/1000, Train Loss: 0.6175, Validation Loss: 3.1627
Epoch 49/1000, Train Loss: 0.6162, Validation Loss: 0.5977
Epoch 50/1000, Train Loss: 0.6091, Validation Loss: 3.4136
Epoch 51/1000, Train Loss: 0.6174, Validation Loss: 1.8915
Epoch 52/1000, Train Loss: 0.6221, Validation Loss: 1.1685
Epoch 53/1000, Train Loss: 0.6126, Validation Loss: 1.8382
Epoch 54/1000, Train Loss: 0.6065, Validation Loss: 1.5195
Epoch 55/1000, Train Loss: 0.6206, Validation Loss: 2.0028
Epoch 56/1000, Train Loss: 0.5962, Validation Loss: 2.0650
Epoch 57/1000, Train Loss: 0.5981, Validation Loss: 2.1472
Epoch 58/1000, Train Loss: 0.5935, Validation Loss: 1.1991
Epoch 59/1000, Train Loss: 0.6245, Validation Loss: 4.1480
Epoch 60/1000, Train Loss: 0.5964, Validation Loss: 1.9712
Epoch 61/1000, Train Loss: 0.5878, Validation Loss: 2.0571
Epoch 62/1000, Train Loss: 0.5985, Validation Loss: 1.7482
Epoch 63/1000, Train Loss: 0.5888, Validation Loss: 3.7085
Epoch 64/1000, Train Loss: 0.5812, Validation Loss: 2.4628
Epoch 65/1000, Train Loss: 0.5846, Validation Loss: 1.7607
Epoch 66/1000, Train Loss: 0.5899, Validation Loss: 2.5446
Epoch 67/1000, Train Loss: 0.5823, Validation Loss: 3.0817
Epoch 68/1000, Train Loss: 0.5791, Validation Loss: 1.0968
Epoch 69/1000, Train Loss: 0.5897, Validation Loss: 4.2573
Epoch 70/1000, Train Loss: 0.5760, Validation Loss: 4.5292
Epoch 71/1000, Train Loss: 0.5697, Validation Loss: 4.2838
Epoch 72/1000, Train Loss: 0.5939, Validation Loss: 0.9890
Epoch 73/1000, Train Loss: 0.5718, Validation Loss: 1.0445
Epoch 74/1000, Train Loss: 0.5674, Validation Loss: 0.7935
Epoch 75/1000, Train Loss: 0.5618, Validation Loss: 0.8954
Epoch 76/1000, Train Loss: 0.5872, Validation Loss: 0.8630
Epoch 77/1000, Train Loss: 0.5647, Validation Loss: 1.9561
Epoch 78/1000, Train Loss: 0.5737, Validation Loss: 0.6476
Epoch 79/1000, Train Loss: 0.5662, Validation Loss: 0.5951
Epoch 80/1000, Train Loss: 0.6438, Validation Loss: 9.1593
Epoch 81/1000, Train Loss: 0.5631, Validation Loss: 0.6930
Epoch 82/1000, Train Loss: 0.5633, Validation Loss: 0.9561
Epoch 83/1000, Train Loss: 0.5574, Validation Loss: 0.6858
Epoch 84/1000, Train Loss: 0.5737, Validation Loss: 8.3231
Epoch 85/1000, Train Loss: 0.5537, Validation Loss: 1.0520
Epoch 86/1000, Train Loss: 0.5567, Validation Loss: 3.4873
Epoch 87/1000, Train Loss: 0.5637, Validation Loss: 1.0319
Epoch 88/1000, Train Loss: 0.5568, Validation Loss: 1.5767
Epoch 89/1000, Train Loss: 0.5515, Validation Loss: 0.9866
Epoch 90/1000, Train Loss: 0.5481, Validation Loss: 1.8284
Epoch 91/1000, Train Loss: 0.5483, Validation Loss: 1.9974
Epoch 92/1000, Train Loss: 0.5640, Validation Loss: 1.6386
Epoch 93/1000, Train Loss: 0.5490, Validation Loss: 2.3966
Epoch 94/1000, Train Loss: 0.5481, Validation Loss: 1.8042
Epoch 95/1000, Train Loss: 0.5929, Validation Loss: 4.8496
Epoch 96/1000, Train Loss: 0.5446, Validation Loss: 2.4289
Epoch 97/1000, Train Loss: 0.5514, Validation Loss: 1.5060
Epoch 98/1000, Train Loss: 0.5416, Validation Loss: 1.1588
Epoch 99/1000, Train Loss: 0.5458, Validation Loss: 1.2267
Epoch 100/1000, Train Loss: 0.5493, Validation Loss: 1.0989
Epoch 101/1000, Train Loss: 0.5442, Validation Loss: 0.8011
Epoch 102/1000, Train Loss: 0.5449, Validation Loss: 1.0038
Epoch 103/1000, Train Loss: 0.5400, Validation Loss: 0.5666
Epoch 104/1000, Train Loss: 0.5490, Validation Loss: 8.7666
Epoch 105/1000, Train Loss: 0.5332, Validation Loss: 0.6401
Epoch 106/1000, Train Loss: 0.5338, Validation Loss: 2.2897
Epoch 107/1000, Train Loss: 0.5434, Validation Loss: 1.7309
Epoch 108/1000, Train Loss: 0.5482, Validation Loss: 4.4519
Epoch 109/1000, Train Loss: 0.5360, Validation Loss: 0.9965
Epoch 110/1000, Train Loss: 0.5361, Validation Loss: 1.2756
Epoch 111/1000, Train Loss: 0.5370, Validation Loss: 1.8779
Epoch 112/1000, Train Loss: 0.5341, Validation Loss: 0.6691
Epoch 113/1000, Train Loss: 0.5350, Validation Loss: 0.9736
Epoch 114/1000, Train Loss: 0.5252, Validation Loss: 1.7130
Epoch 115/1000, Train Loss: 0.5410, Validation Loss: 1.2612
Epoch 116/1000, Train Loss: 0.5304, Validation Loss: 0.6350
Epoch 117/1000, Train Loss: 0.5442, Validation Loss: 1.0949
Epoch 118/1000, Train Loss: 0.5332, Validation Loss: 1.7788
Epoch 119/1000, Train Loss: 0.5312, Validation Loss: 2.5542
Epoch 120/1000, Train Loss: 0.5299, Validation Loss: 0.8948
Epoch 121/1000, Train Loss: 0.5260, Validation Loss: 3.0273
Epoch 122/1000, Train Loss: 0.5325, Validation Loss: 1.7605
Epoch 123/1000, Train Loss: 0.5273, Validation Loss: 2.0966
Epoch 124/1000, Train Loss: 0.5262, Validation Loss: 2.1398
Epoch 125/1000, Train Loss: 0.5241, Validation Loss: 0.6775
Epoch 126/1000, Train Loss: 0.5488, Validation Loss: 1.3308
Epoch 127/1000, Train Loss: 0.5182, Validation Loss: 0.5839
Epoch 128/1000, Train Loss: 0.5249, Validation Loss: 1.9892
Epoch 129/1000, Train Loss: 0.5283, Validation Loss: 1.4815
Epoch 130/1000, Train Loss: 0.5231, Validation Loss: 1.0257
Epoch 131/1000, Train Loss: 0.5199, Validation Loss: 1.4901
Epoch 132/1000, Train Loss: 0.5302, Validation Loss: 1.3165
Epoch 133/1000, Train Loss: 0.5234, Validation Loss: 1.2882
Epoch 134/1000, Train Loss: 0.5275, Validation Loss: 2.8493
Epoch 135/1000, Train Loss: 0.5214, Validation Loss: 3.1635
Epoch 136/1000, Train Loss: 0.5254, Validation Loss: 1.6809
Epoch 137/1000, Train Loss: 0.6168, Validation Loss: 1.2386
Epoch 138/1000, Train Loss: 0.5179, Validation Loss: 1.1816
Epoch 139/1000, Train Loss: 1.7357, Validation Loss: 1.2630
Epoch 140/1000, Train Loss: 0.5156, Validation Loss: 2.1265
Epoch 141/1000, Train Loss: 0.5243, Validation Loss: 2.7843
