Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-v04ot87c
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 6.2160, Validation Loss: 6.0846
Epoch 2/1000, Train Loss: 1.4757, Validation Loss: 1.8893
Epoch 3/1000, Train Loss: 1.3622, Validation Loss: 1.1904
Epoch 4/1000, Train Loss: 1.3139, Validation Loss: 2.1571
Epoch 5/1000, Train Loss: 1.1184, Validation Loss: 1.6394
Epoch 6/1000, Train Loss: 1.0583, Validation Loss: 4.3603
Epoch 7/1000, Train Loss: 1.0650, Validation Loss: 1.5215
Epoch 8/1000, Train Loss: 1.0163, Validation Loss: 1.7514
Epoch 9/1000, Train Loss: 0.9783, Validation Loss: 3.8041
Epoch 10/1000, Train Loss: 0.9765, Validation Loss: 3.4992
Epoch 11/1000, Train Loss: 0.9212, Validation Loss: 4.3331
Epoch 12/1000, Train Loss: 0.9192, Validation Loss: 1.9885
Epoch 13/1000, Train Loss: 0.8824, Validation Loss: 1.0525
Epoch 14/1000, Train Loss: 0.9409, Validation Loss: 1.3712
Epoch 15/1000, Train Loss: 0.8736, Validation Loss: 1.5363
Epoch 16/1000, Train Loss: 0.9379, Validation Loss: 2.0542
Epoch 17/1000, Train Loss: 0.8530, Validation Loss: 9.4741
Epoch 18/1000, Train Loss: 0.8534, Validation Loss: 2.0037
Epoch 19/1000, Train Loss: 0.7922, Validation Loss: 6.5630
Epoch 20/1000, Train Loss: 0.7801, Validation Loss: 3.0790
Epoch 21/1000, Train Loss: 0.7493, Validation Loss: 1.1948
Epoch 22/1000, Train Loss: 0.7723, Validation Loss: 0.8653
Epoch 23/1000, Train Loss: 0.7502, Validation Loss: 1.3822
Epoch 24/1000, Train Loss: 0.7270, Validation Loss: 1.9794
Epoch 25/1000, Train Loss: 0.7929, Validation Loss: 5.9733
Epoch 26/1000, Train Loss: 0.7287, Validation Loss: 1.1298
Epoch 27/1000, Train Loss: 0.7086, Validation Loss: 1.9063
Epoch 28/1000, Train Loss: 0.6835, Validation Loss: 1.4992
Epoch 29/1000, Train Loss: 0.7047, Validation Loss: 0.9238
Epoch 30/1000, Train Loss: 0.6997, Validation Loss: 2.3077
