Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-vbvmelzv
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 4.9712, Validation Loss: 6.6933
Epoch 2/1000, Train Loss: 1.3495, Validation Loss: 2.1953
Epoch 3/1000, Train Loss: 1.2158, Validation Loss: 3.3715
Epoch 4/1000, Train Loss: 1.1727, Validation Loss: 5.8551
Epoch 5/1000, Train Loss: 1.1136, Validation Loss: 1.7135
Epoch 6/1000, Train Loss: 1.0945, Validation Loss: 2.3461
Epoch 7/1000, Train Loss: 1.0758, Validation Loss: 1.1446
Epoch 8/1000, Train Loss: 1.0885, Validation Loss: 3.0224
Epoch 9/1000, Train Loss: 1.0400, Validation Loss: 1.0718
Epoch 10/1000, Train Loss: 1.0298, Validation Loss: 1.0812
Epoch 11/1000, Train Loss: 0.9782, Validation Loss: 2.1053
Epoch 12/1000, Train Loss: 1.0632, Validation Loss: 2.6063
Epoch 13/1000, Train Loss: 1.0127, Validation Loss: 4.6210
Epoch 14/1000, Train Loss: 1.0041, Validation Loss: 1.9875
Epoch 15/1000, Train Loss: 1.0232, Validation Loss: 3.5966
Epoch 16/1000, Train Loss: 0.9548, Validation Loss: 2.6225
Epoch 17/1000, Train Loss: 1.0814, Validation Loss: 6.0692
Epoch 18/1000, Train Loss: 0.9367, Validation Loss: 3.0417
Epoch 19/1000, Train Loss: 0.8877, Validation Loss: 0.8720
Epoch 20/1000, Train Loss: 0.8456, Validation Loss: 5.3309
Epoch 21/1000, Train Loss: 0.9639, Validation Loss: 3.8700
Epoch 22/1000, Train Loss: 0.9157, Validation Loss: 2.8737
Epoch 23/1000, Train Loss: 0.8323, Validation Loss: 1.3829
Epoch 24/1000, Train Loss: 0.8258, Validation Loss: 0.7491
Epoch 25/1000, Train Loss: 0.8031, Validation Loss: 4.5268
Epoch 26/1000, Train Loss: 1.2144, Validation Loss: 2.9161
Epoch 27/1000, Train Loss: 0.7848, Validation Loss: 2.3758
Epoch 28/1000, Train Loss: 0.8128, Validation Loss: 1.9001
Epoch 29/1000, Train Loss: 2.1633, Validation Loss: 0.8879
Epoch 30/1000, Train Loss: 0.7595, Validation Loss: 3.5591
Epoch 31/1000, Train Loss: 0.7843, Validation Loss: 1.0394
Epoch 32/1000, Train Loss: 0.7617, Validation Loss: 0.8422
Epoch 33/1000, Train Loss: 0.7477, Validation Loss: 0.9410
Epoch 34/1000, Train Loss: 0.7629, Validation Loss: 2.8825
Epoch 35/1000, Train Loss: 1.3470, Validation Loss: 1.3312
Epoch 36/1000, Train Loss: 0.7707, Validation Loss: 1.1554
Epoch 37/1000, Train Loss: 0.7191, Validation Loss: 1.9382
Epoch 38/1000, Train Loss: 1.2469, Validation Loss: 1.0221
Epoch 39/1000, Train Loss: 0.7734, Validation Loss: 1.0109
Epoch 40/1000, Train Loss: 0.7396, Validation Loss: 1.2113
Epoch 41/1000, Train Loss: 0.7289, Validation Loss: 1.7907
Epoch 42/1000, Train Loss: 0.7694, Validation Loss: 1.8157
Epoch 43/1000, Train Loss: 0.7469, Validation Loss: 1.3672
Epoch 44/1000, Train Loss: 0.7279, Validation Loss: 3.2969
Epoch 45/1000, Train Loss: 0.7429, Validation Loss: 1.4775
Epoch 46/1000, Train Loss: 0.7320, Validation Loss: 2.0319
Epoch 47/1000, Train Loss: 0.7054, Validation Loss: 0.7980
Epoch 48/1000, Train Loss: 0.7045, Validation Loss: 3.9525
Epoch 49/1000, Train Loss: 0.6934, Validation Loss: 3.0638
Epoch 50/1000, Train Loss: 0.7085, Validation Loss: 1.0560
Epoch 51/1000, Train Loss: 0.7155, Validation Loss: 3.1079
Epoch 52/1000, Train Loss: 0.7372, Validation Loss: 3.2490
Epoch 53/1000, Train Loss: 0.7332, Validation Loss: 2.2330
Epoch 54/1000, Train Loss: 1.6457, Validation Loss: 4.2327
Epoch 55/1000, Train Loss: 0.7018, Validation Loss: 1.7045
Epoch 56/1000, Train Loss: 0.7839, Validation Loss: 1.7790
Epoch 57/1000, Train Loss: 0.7001, Validation Loss: 1.9377
Epoch 58/1000, Train Loss: 0.7069, Validation Loss: 0.8576
Epoch 59/1000, Train Loss: 0.7022, Validation Loss: 0.6962
Epoch 60/1000, Train Loss: 0.7008, Validation Loss: 1.6034
Epoch 61/1000, Train Loss: 0.7566, Validation Loss: 2.6318
Epoch 62/1000, Train Loss: 0.7171, Validation Loss: 1.3404
Epoch 63/1000, Train Loss: 0.9193, Validation Loss: 1.8266
Epoch 64/1000, Train Loss: 1.0451, Validation Loss: 2.2976
Epoch 65/1000, Train Loss: 0.6745, Validation Loss: 3.0104
Epoch 66/1000, Train Loss: 0.6754, Validation Loss: 1.6295
Epoch 67/1000, Train Loss: 0.8219, Validation Loss: 4.6088
Epoch 68/1000, Train Loss: 0.6793, Validation Loss: 1.4129
Epoch 69/1000, Train Loss: 0.6957, Validation Loss: 2.4461
Epoch 70/1000, Train Loss: 0.7156, Validation Loss: 1.2230
Epoch 71/1000, Train Loss: 0.6973, Validation Loss: 3.2748
Epoch 72/1000, Train Loss: 0.6598, Validation Loss: 0.9961
Epoch 73/1000, Train Loss: 0.6795, Validation Loss: 2.1658
Epoch 74/1000, Train Loss: 2.7415, Validation Loss: 3.7830
Epoch 75/1000, Train Loss: 0.6883, Validation Loss: 2.6435
Epoch 76/1000, Train Loss: 0.7360, Validation Loss: 1.4896
Epoch 77/1000, Train Loss: 0.6646, Validation Loss: 1.2530
Epoch 78/1000, Train Loss: 0.6686, Validation Loss: 1.3778
Epoch 79/1000, Train Loss: 0.6725, Validation Loss: 2.1124
Epoch 80/1000, Train Loss: 0.6638, Validation Loss: 1.2379
Epoch 81/1000, Train Loss: 0.6664, Validation Loss: 1.7002
