Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-jpahcd1p
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 3.5045, Validation Loss: 2.9147
Epoch 2/1000, Train Loss: 1.3402, Validation Loss: 1.3375
Epoch 3/1000, Train Loss: 1.2217, Validation Loss: 2.4906
Epoch 4/1000, Train Loss: 1.1866, Validation Loss: 2.1758
Epoch 5/1000, Train Loss: 1.1717, Validation Loss: 1.0162
Epoch 6/1000, Train Loss: 1.1574, Validation Loss: 1.3198
Epoch 7/1000, Train Loss: 1.0972, Validation Loss: 2.1837
Epoch 8/1000, Train Loss: 1.0687, Validation Loss: 2.0944
Epoch 9/1000, Train Loss: 1.0834, Validation Loss: 2.6266
Epoch 10/1000, Train Loss: 1.0573, Validation Loss: 3.6833
Epoch 11/1000, Train Loss: 1.0130, Validation Loss: 1.2677
Epoch 12/1000, Train Loss: 1.2330, Validation Loss: 1.2232
Epoch 13/1000, Train Loss: 1.0078, Validation Loss: 1.6673
Epoch 14/1000, Train Loss: 0.9568, Validation Loss: 1.5967
Epoch 15/1000, Train Loss: 0.9667, Validation Loss: 1.3154
Epoch 16/1000, Train Loss: 1.1409, Validation Loss: 2.0119
Epoch 17/1000, Train Loss: 0.9282, Validation Loss: 1.3266
Epoch 18/1000, Train Loss: 0.9115, Validation Loss: 0.9976
Epoch 19/1000, Train Loss: 0.8796, Validation Loss: 0.8248
Epoch 20/1000, Train Loss: 0.9212, Validation Loss: 1.0807
Epoch 21/1000, Train Loss: 0.9455, Validation Loss: 1.5582
Epoch 22/1000, Train Loss: 0.8639, Validation Loss: 1.3696
Epoch 23/1000, Train Loss: 1.0067, Validation Loss: 1.0845
Epoch 24/1000, Train Loss: 0.8576, Validation Loss: 1.9199
Epoch 25/1000, Train Loss: 2.8745, Validation Loss: 1.0504
Epoch 26/1000, Train Loss: 0.8400, Validation Loss: 2.8730
Epoch 27/1000, Train Loss: 0.8324, Validation Loss: 1.1473
Epoch 28/1000, Train Loss: 0.8341, Validation Loss: 2.4445
Epoch 29/1000, Train Loss: 0.8125, Validation Loss: 3.5052
Epoch 30/1000, Train Loss: 1.2517, Validation Loss: 1.2035
Epoch 31/1000, Train Loss: 0.7971, Validation Loss: 1.1040
Epoch 32/1000, Train Loss: 0.7936, Validation Loss: 2.3420
Epoch 33/1000, Train Loss: 0.8186, Validation Loss: 4.3906
Epoch 34/1000, Train Loss: 0.7983, Validation Loss: 1.3007
Epoch 35/1000, Train Loss: 0.8153, Validation Loss: 2.5113
Epoch 36/1000, Train Loss: 0.8934, Validation Loss: 0.9106
Epoch 37/1000, Train Loss: 0.8040, Validation Loss: 1.7686
Epoch 38/1000, Train Loss: 0.8381, Validation Loss: 0.9686
Epoch 39/1000, Train Loss: 0.7760, Validation Loss: 1.7137
Epoch 40/1000, Train Loss: 0.8340, Validation Loss: 2.4855
Epoch 41/1000, Train Loss: 1.1897, Validation Loss: 0.9162
Epoch 42/1000, Train Loss: 0.8012, Validation Loss: 0.8676
Epoch 43/1000, Train Loss: 0.7916, Validation Loss: 1.5142
Epoch 44/1000, Train Loss: 0.8263, Validation Loss: 1.4419
Epoch 45/1000, Train Loss: 1.5569, Validation Loss: 1.4585
Epoch 46/1000, Train Loss: 0.7766, Validation Loss: 1.5715
Epoch 47/1000, Train Loss: 0.7778, Validation Loss: 1.4265
Epoch 48/1000, Train Loss: 0.7711, Validation Loss: 1.2746
Epoch 49/1000, Train Loss: 0.8514, Validation Loss: 0.7757
Epoch 50/1000, Train Loss: 0.8475, Validation Loss: 1.3549
Epoch 51/1000, Train Loss: 0.7519, Validation Loss: 1.3400
Epoch 52/1000, Train Loss: 0.7275, Validation Loss: 0.8054
Epoch 53/1000, Train Loss: 0.7346, Validation Loss: 1.6237
Epoch 54/1000, Train Loss: 0.7602, Validation Loss: 0.6985
Epoch 55/1000, Train Loss: 0.7206, Validation Loss: 1.3002
Epoch 56/1000, Train Loss: 0.7800, Validation Loss: 1.8560
Epoch 57/1000, Train Loss: 0.7277, Validation Loss: 1.2385
Epoch 58/1000, Train Loss: 0.7392, Validation Loss: 2.6136
Epoch 59/1000, Train Loss: 4.5962, Validation Loss: 1.5669
Epoch 60/1000, Train Loss: 0.7033, Validation Loss: 1.6368
Epoch 61/1000, Train Loss: 0.7181, Validation Loss: 1.7484
Epoch 62/1000, Train Loss: 0.7062, Validation Loss: 1.2838
Epoch 63/1000, Train Loss: 0.8043, Validation Loss: 0.8797
Epoch 64/1000, Train Loss: 0.7084, Validation Loss: 3.6366
Epoch 65/1000, Train Loss: 0.9384, Validation Loss: 1.1370
Epoch 66/1000, Train Loss: 0.6964, Validation Loss: 2.0809
Epoch 67/1000, Train Loss: 0.6844, Validation Loss: 1.3829
Epoch 68/1000, Train Loss: 0.7559, Validation Loss: 1.6691
Epoch 69/1000, Train Loss: 0.6917, Validation Loss: 3.0800
Epoch 70/1000, Train Loss: 0.6817, Validation Loss: 1.2835
Epoch 71/1000, Train Loss: 0.6928, Validation Loss: 1.3774
Epoch 72/1000, Train Loss: 0.6916, Validation Loss: 3.2926
Epoch 73/1000, Train Loss: 0.6786, Validation Loss: 0.7389
Epoch 74/1000, Train Loss: 0.9242, Validation Loss: 1.4722
Epoch 75/1000, Train Loss: 0.6832, Validation Loss: 0.9958
Epoch 76/1000, Train Loss: 0.6855, Validation Loss: 8.5399
Epoch 77/1000, Train Loss: 0.6747, Validation Loss: 1.1043
Epoch 78/1000, Train Loss: 0.6802, Validation Loss: 1.8606
Epoch 79/1000, Train Loss: 0.6812, Validation Loss: 2.9603
