Waiting for sweep ID...
Found Sweep ID: be12np04
Starting wandb agent for sweep be12np04...
TRAINING DEVICE: cpu
Run Name: GCN_global_hp_sweep_be12np04-sypnhdtw
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 4.5912, Validation Loss: 5.3610
Epoch 2/1000, Train Loss: 1.3581, Validation Loss: 2.5180
Epoch 3/1000, Train Loss: 1.2659, Validation Loss: 1.3867
Epoch 4/1000, Train Loss: 1.1984, Validation Loss: 2.0886
Epoch 5/1000, Train Loss: 1.1870, Validation Loss: 2.6936
Epoch 6/1000, Train Loss: 1.1523, Validation Loss: 1.3471
Epoch 7/1000, Train Loss: 1.1486, Validation Loss: 1.1107
Epoch 8/1000, Train Loss: 1.1306, Validation Loss: 1.1152
Epoch 9/1000, Train Loss: 1.1458, Validation Loss: 3.7120
Epoch 10/1000, Train Loss: 1.1191, Validation Loss: 2.1915
Epoch 11/1000, Train Loss: 5.2432, Validation Loss: 1.3003
Epoch 12/1000, Train Loss: 1.1006, Validation Loss: 2.1453
Epoch 13/1000, Train Loss: 1.0981, Validation Loss: 1.9260
Epoch 14/1000, Train Loss: 2.0265, Validation Loss: 2.0750
Epoch 15/1000, Train Loss: 1.0338, Validation Loss: 2.6010
Epoch 16/1000, Train Loss: 1.0456, Validation Loss: 2.2715
Epoch 17/1000, Train Loss: 1.0035, Validation Loss: 0.9979
Epoch 18/1000, Train Loss: 7.6140, Validation Loss: 1.1919
Epoch 19/1000, Train Loss: 0.9810, Validation Loss: 1.0105
Epoch 20/1000, Train Loss: 0.9881, Validation Loss: 1.7054
Epoch 21/1000, Train Loss: 0.9780, Validation Loss: 0.9958
Epoch 22/1000, Train Loss: 0.9703, Validation Loss: 1.3355
Epoch 23/1000, Train Loss: 0.9005, Validation Loss: 2.2177
Epoch 24/1000, Train Loss: 0.8848, Validation Loss: 2.9545
Epoch 25/1000, Train Loss: 0.8855, Validation Loss: 0.9872
Epoch 26/1000, Train Loss: 0.8789, Validation Loss: 0.7942
Epoch 27/1000, Train Loss: 0.8920, Validation Loss: 2.9371
Epoch 28/1000, Train Loss: 0.8944, Validation Loss: 1.0486
Epoch 29/1000, Train Loss: 1.2639, Validation Loss: 0.8341
Epoch 30/1000, Train Loss: 0.8727, Validation Loss: 1.4511
Epoch 31/1000, Train Loss: 0.8739, Validation Loss: 0.9239
Epoch 32/1000, Train Loss: 0.8479, Validation Loss: 2.9764
Epoch 33/1000, Train Loss: 1.1924, Validation Loss: 1.0267
Epoch 34/1000, Train Loss: 0.8446, Validation Loss: 2.7983
Epoch 35/1000, Train Loss: 0.8444, Validation Loss: 1.3442
Epoch 36/1000, Train Loss: 0.8373, Validation Loss: 0.8788
Epoch 37/1000, Train Loss: 2.0668, Validation Loss: 1.8915
Epoch 38/1000, Train Loss: 0.8707, Validation Loss: 1.0987
Epoch 39/1000, Train Loss: 0.8315, Validation Loss: 3.6322
Epoch 40/1000, Train Loss: 0.8566, Validation Loss: 1.5549
Epoch 41/1000, Train Loss: 0.7971, Validation Loss: 1.6651
Epoch 42/1000, Train Loss: 0.8151, Validation Loss: 0.9426
Epoch 43/1000, Train Loss: 6.4951, Validation Loss: 2.2079
Epoch 44/1000, Train Loss: 0.7903, Validation Loss: 1.5584
Epoch 45/1000, Train Loss: 0.7925, Validation Loss: 2.1359
Epoch 46/1000, Train Loss: 0.7895, Validation Loss: 0.7718
Epoch 47/1000, Train Loss: 0.7812, Validation Loss: 0.9277
Epoch 48/1000, Train Loss: 0.7634, Validation Loss: 2.4974
Epoch 49/1000, Train Loss: 0.7617, Validation Loss: 6.4415
Epoch 50/1000, Train Loss: 0.8333, Validation Loss: 1.0115
Epoch 51/1000, Train Loss: 0.7386, Validation Loss: 1.9093
Epoch 52/1000, Train Loss: 0.9816, Validation Loss: 1.0313
Epoch 53/1000, Train Loss: 0.7533, Validation Loss: 3.1096
Epoch 54/1000, Train Loss: 0.7528, Validation Loss: 1.8051
Epoch 55/1000, Train Loss: 0.7380, Validation Loss: 3.7538
