Waiting for sweep ID...
Found Sweep ID: o2yj2zlq
Starting wandb agent for sweep o2yj2zlq...
TRAINING DEVICE: cpu
Run Name: GCN_sag_hp_sweep_sag_o2yj2zlq-bvnnka9o
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 968.4019, Validation Loss: 6.0888
Epoch 2/1000, Train Loss: 14.6552, Validation Loss: 6.0691
Epoch 3/1000, Train Loss: 8.9155, Validation Loss: 6.4582
Epoch 4/1000, Train Loss: 7.0937, Validation Loss: 9.4956
Epoch 5/1000, Train Loss: 8.2395, Validation Loss: 6.0706
Epoch 6/1000, Train Loss: 6.7667, Validation Loss: 6.2048
Epoch 7/1000, Train Loss: 6.5948, Validation Loss: 6.2014
Epoch 8/1000, Train Loss: 22.9674, Validation Loss: 6.0927
Epoch 9/1000, Train Loss: 4269.0579, Validation Loss: 6.0962
Epoch 10/1000, Train Loss: 17.8250, Validation Loss: 6.2057
Epoch 11/1000, Train Loss: 17.9676, Validation Loss: 6.2012
Epoch 12/1000, Train Loss: 6.7026, Validation Loss: 6.6169
Epoch 13/1000, Train Loss: 9.9131, Validation Loss: 6.1643
Epoch 14/1000, Train Loss: 10.9162, Validation Loss: 6.0978
Epoch 15/1000, Train Loss: 21.7965, Validation Loss: 6.2134
Epoch 16/1000, Train Loss: 6.4628, Validation Loss: 6.1239
Epoch 17/1000, Train Loss: 282.1808, Validation Loss: 6.1231
Epoch 18/1000, Train Loss: 7.2033, Validation Loss: 6.0791
Epoch 19/1000, Train Loss: 6.4937, Validation Loss: 6.0854
Epoch 20/1000, Train Loss: 9.1158, Validation Loss: 6.2555
Epoch 21/1000, Train Loss: 6.8408, Validation Loss: 6.3291
Epoch 22/1000, Train Loss: 428.8646, Validation Loss: 6.0853
Epoch 23/1000, Train Loss: 6.2622, Validation Loss: 6.0939
Epoch 24/1000, Train Loss: 8.0926, Validation Loss: 6.3784
Epoch 25/1000, Train Loss: 6.3289, Validation Loss: 6.0914
Epoch 26/1000, Train Loss: 1166.9150, Validation Loss: 6.3349
Epoch 27/1000, Train Loss: 6.3510, Validation Loss: 6.2076
Epoch 28/1000, Train Loss: 6.4727, Validation Loss: 6.1987
Epoch 29/1000, Train Loss: 13.3459, Validation Loss: 6.0691
Epoch 30/1000, Train Loss: 6.3264, Validation Loss: 6.4186
Epoch 31/1000, Train Loss: 40.6433, Validation Loss: 6.0711
Epoch 32/1000, Train Loss: 8.8466, Validation Loss: 6.0914
Epoch 33/1000, Train Loss: 9.7343, Validation Loss: 6.3362
Epoch 34/1000, Train Loss: 7.2587, Validation Loss: 6.3722
Epoch 35/1000, Train Loss: 7.6593, Validation Loss: 6.4543
Epoch 36/1000, Train Loss: 9.1059, Validation Loss: 6.2839
Epoch 37/1000, Train Loss: 8.2609, Validation Loss: 6.0711
Epoch 38/1000, Train Loss: 8.7894, Validation Loss: 6.2935
Epoch 39/1000, Train Loss: 6.3851, Validation Loss: 7.0692
Epoch 40/1000, Train Loss: 25.1808, Validation Loss: 6.3896
Epoch 41/1000, Train Loss: 6.3004, Validation Loss: 6.4213
Epoch 42/1000, Train Loss: 22.9962, Validation Loss: 6.1496
Epoch 43/1000, Train Loss: 6.4131, Validation Loss: 6.0805
Epoch 44/1000, Train Loss: 6.3175, Validation Loss: 6.1141
Epoch 45/1000, Train Loss: 69.3228, Validation Loss: 6.7409
Epoch 46/1000, Train Loss: 9.8973, Validation Loss: 6.0762
Epoch 47/1000, Train Loss: 8.3202, Validation Loss: 6.2028
Epoch 48/1000, Train Loss: 6.2661, Validation Loss: 6.3118
Epoch 49/1000, Train Loss: 6.2921, Validation Loss: 6.1793
Epoch 50/1000, Train Loss: 6.3586, Validation Loss: 8.1714
Epoch 51/1000, Train Loss: 6.2642, Validation Loss: 6.1055
Epoch 52/1000, Train Loss: 6.2815, Validation Loss: 6.1094
Epoch 53/1000, Train Loss: 15.2132, Validation Loss: 6.1107
Epoch 54/1000, Train Loss: 72.9030, Validation Loss: 6.2519
Epoch 55/1000, Train Loss: 7.3520, Validation Loss: 6.0690
Epoch 56/1000, Train Loss: 6.5506, Validation Loss: 6.1824
Epoch 57/1000, Train Loss: 7.1505, Validation Loss: 6.0935
Epoch 58/1000, Train Loss: 6.2684, Validation Loss: 6.1561
Epoch 59/1000, Train Loss: 23.3012, Validation Loss: 5.3010
Epoch 60/1000, Train Loss: 6.3795, Validation Loss: 6.3810
Epoch 61/1000, Train Loss: 6.3450, Validation Loss: 6.1110
Epoch 62/1000, Train Loss: 7.5242, Validation Loss: 6.1505
Epoch 63/1000, Train Loss: 10.9717, Validation Loss: 6.2085
Epoch 64/1000, Train Loss: 6.2598, Validation Loss: 7.0902
Epoch 65/1000, Train Loss: 43.6601, Validation Loss: 6.2919
Epoch 66/1000, Train Loss: 6.3259, Validation Loss: 6.4404
Epoch 67/1000, Train Loss: 6.5102, Validation Loss: 6.2537
Epoch 68/1000, Train Loss: 6.2818, Validation Loss: 6.0713
Epoch 69/1000, Train Loss: 8.4127, Validation Loss: 6.4790
Epoch 70/1000, Train Loss: 207.7795, Validation Loss: 6.1337
Epoch 71/1000, Train Loss: 6.2971, Validation Loss: 6.2521
Epoch 72/1000, Train Loss: 6.3106, Validation Loss: 6.0800
Epoch 73/1000, Train Loss: 437.2188, Validation Loss: 6.1227
Epoch 74/1000, Train Loss: 6.2454, Validation Loss: 6.0827
Epoch 75/1000, Train Loss: 14.7389, Validation Loss: 6.1331
Epoch 76/1000, Train Loss: 6.2717, Validation Loss: 6.1769
Epoch 77/1000, Train Loss: 6.2644, Validation Loss: 6.7875
Epoch 78/1000, Train Loss: 6.2515, Validation Loss: 6.1231
Epoch 79/1000, Train Loss: 6.2478, Validation Loss: 6.0687
Epoch 80/1000, Train Loss: 11.4840, Validation Loss: 6.2625
Epoch 81/1000, Train Loss: 6.2651, Validation Loss: 6.0799
Epoch 82/1000, Train Loss: 7.6099, Validation Loss: 6.0689
Epoch 83/1000, Train Loss: 9.1937, Validation Loss: 6.0948
Epoch 84/1000, Train Loss: 7.8584, Validation Loss: 6.5362
Epoch 85/1000, Train Loss: 16.3831, Validation Loss: 6.0738
Epoch 86/1000, Train Loss: 142.4121, Validation Loss: 6.1176
Epoch 87/1000, Train Loss: 289.7777, Validation Loss: 6.0943
Epoch 88/1000, Train Loss: 6.2270, Validation Loss: 6.0801
Epoch 89/1000, Train Loss: 15.8569, Validation Loss: 6.6664
Epoch 90/1000, Train Loss: 9.7900, Validation Loss: 6.1199
Epoch 91/1000, Train Loss: 6.2373, Validation Loss: 4.6584
Epoch 92/1000, Train Loss: 6.4211, Validation Loss: 6.1558
Epoch 93/1000, Train Loss: 6.2848, Validation Loss: 6.0746
Epoch 94/1000, Train Loss: 4.1066, Validation Loss: 2.8828
Epoch 95/1000, Train Loss: 2.9453, Validation Loss: 3.3673
Epoch 96/1000, Train Loss: 2.9227, Validation Loss: 3.1004
Epoch 97/1000, Train Loss: 3.1941, Validation Loss: 3.9167
Epoch 98/1000, Train Loss: 4.2858, Validation Loss: 3.2514
Epoch 99/1000, Train Loss: 3.0077, Validation Loss: 2.4845
Epoch 100/1000, Train Loss: 8.2939, Validation Loss: 3.1212
Epoch 101/1000, Train Loss: 3.1874, Validation Loss: 3.8431
Epoch 102/1000, Train Loss: 3.1846, Validation Loss: 4.3421
Epoch 103/1000, Train Loss: 6.9629, Validation Loss: 6.1755
Epoch 104/1000, Train Loss: 6.4655, Validation Loss: 6.0756
Epoch 105/1000, Train Loss: 7.5420, Validation Loss: 2.3035
Epoch 106/1000, Train Loss: 10.7196, Validation Loss: 4.0253
Epoch 107/1000, Train Loss: 2.7096, Validation Loss: 3.9201
Epoch 108/1000, Train Loss: 7.4891, Validation Loss: 3.5887
Epoch 109/1000, Train Loss: 2.7888, Validation Loss: 2.5299
Epoch 110/1000, Train Loss: 252.1141, Validation Loss: 6.5403
Epoch 111/1000, Train Loss: 2.6177, Validation Loss: 4.9704
Epoch 112/1000, Train Loss: 6133.7110, Validation Loss: 2.1289
Epoch 113/1000, Train Loss: 3715.4254, Validation Loss: 2.3082
Epoch 114/1000, Train Loss: 2.5052, Validation Loss: 2.3945
Epoch 115/1000, Train Loss: 1175.1178, Validation Loss: 6.2227
Epoch 116/1000, Train Loss: 6.2429, Validation Loss: 6.1235
Epoch 117/1000, Train Loss: 6.4454, Validation Loss: 6.3149
Epoch 118/1000, Train Loss: 6.4696, Validation Loss: 6.5487
Epoch 119/1000, Train Loss: 28.3431, Validation Loss: 6.1641
Epoch 120/1000, Train Loss: 27.3596, Validation Loss: 6.0892
Epoch 121/1000, Train Loss: 6.3504, Validation Loss: 6.0688
Epoch 122/1000, Train Loss: 6.4241, Validation Loss: 6.1120
Epoch 123/1000, Train Loss: 11.3455, Validation Loss: 6.1932
Epoch 124/1000, Train Loss: 6.3185, Validation Loss: 6.0687
Epoch 125/1000, Train Loss: 298.9839, Validation Loss: 6.0985
Epoch 126/1000, Train Loss: 6.2418, Validation Loss: 6.1262
Epoch 127/1000, Train Loss: 8.5888, Validation Loss: 6.1349
Epoch 128/1000, Train Loss: 7.5059, Validation Loss: 6.2439
Epoch 129/1000, Train Loss: 15.7573, Validation Loss: 6.0915
Epoch 130/1000, Train Loss: 9.2923, Validation Loss: 6.2024
Epoch 131/1000, Train Loss: 6.6991, Validation Loss: 6.2849
Epoch 132/1000, Train Loss: 166.6671, Validation Loss: 6.1409
Epoch 133/1000, Train Loss: 7.6148, Validation Loss: 6.3449
Epoch 134/1000, Train Loss: 7.3787, Validation Loss: 6.1338
Epoch 135/1000, Train Loss: 15.9216, Validation Loss: 6.2014
Epoch 136/1000, Train Loss: 52.3319, Validation Loss: 6.0687
Epoch 137/1000, Train Loss: 6.4137, Validation Loss: 6.1008
Epoch 138/1000, Train Loss: 6.3483, Validation Loss: 6.7048
Epoch 139/1000, Train Loss: 7.2730, Validation Loss: 6.1427
Epoch 140/1000, Train Loss: 6.3486, Validation Loss: 6.3695
Epoch 141/1000, Train Loss: 6.3886, Validation Loss: 6.0707
Epoch 142/1000, Train Loss: 6.3076, Validation Loss: 6.0948
Epoch 143/1000, Train Loss: 14.4739, Validation Loss: 6.0976
Epoch 144/1000, Train Loss: 66.9404, Validation Loss: 6.3918
Epoch 145/1000, Train Loss: 7.7930, Validation Loss: 6.1588
Epoch 146/1000, Train Loss: 72.1227, Validation Loss: 6.0753
Epoch 147/1000, Train Loss: 10.1521, Validation Loss: 6.0739
Epoch 148/1000, Train Loss: 90.3335, Validation Loss: 6.3413
Epoch 149/1000, Train Loss: 16.4499, Validation Loss: 6.0724
Epoch 150/1000, Train Loss: 6.2317, Validation Loss: 6.2571
Epoch 151/1000, Train Loss: 19.2165, Validation Loss: 6.1101
Epoch 152/1000, Train Loss: 338.0561, Validation Loss: 6.0728
Epoch 153/1000, Train Loss: 7.6011, Validation Loss: 6.0761
Epoch 154/1000, Train Loss: 1288.5055, Validation Loss: 6.0896
[1;34mwandb[0m: 
[1;34mwandb[0m: 🚀 View run [33mzany-sweep-4[0m at: [34mhttps://wandb.ai/mk8737-new-york-university/rl_pretrain_hp_sweeps/runs/bvnnka9o[0m
[1;34mwandb[0m: Find logs at: [1;35mwandb/run-20251126_011607-bvnnka9o/logs[0m
Agent finished.
