Run Name: GAT_dataloader_workers4_epochs200
TRAINING DEVICE: cuda:0
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/200, Train Loss: 4.9589, Validation Loss: 1.5009
Epoch 2/200, Train Loss: 1.4588, Validation Loss: 1.2999
Epoch 3/200, Train Loss: 1.2707, Validation Loss: 1.1676
Epoch 4/200, Train Loss: 1.1985, Validation Loss: 1.5939
Epoch 5/200, Train Loss: 1.1471, Validation Loss: 1.1974
Epoch 6/200, Train Loss: 1.1147, Validation Loss: 0.9772
Epoch 7/200, Train Loss: 1.0280, Validation Loss: 1.9224
Epoch 8/200, Train Loss: 1.0181, Validation Loss: 1.0416
Epoch 9/200, Train Loss: 0.9310, Validation Loss: 0.9215
Epoch 10/200, Train Loss: 0.9398, Validation Loss: 0.8657
Epoch 11/200, Train Loss: 0.8795, Validation Loss: 0.8769
Epoch 12/200, Train Loss: 0.8953, Validation Loss: 0.9202
Epoch 13/200, Train Loss: 0.8706, Validation Loss: 0.7433
Epoch 14/200, Train Loss: 0.8273, Validation Loss: 0.7860
Epoch 15/200, Train Loss: 0.8310, Validation Loss: 0.7494
Epoch 16/200, Train Loss: 0.7612, Validation Loss: 0.8633
Epoch 17/200, Train Loss: 0.7474, Validation Loss: 1.0013
Epoch 18/200, Train Loss: 0.7696, Validation Loss: 0.7843
Epoch 19/200, Train Loss: 0.7226, Validation Loss: 0.7005
Epoch 20/200, Train Loss: 0.6947, Validation Loss: 0.6669
Epoch 21/200, Train Loss: 0.6799, Validation Loss: 0.6694
Epoch 22/200, Train Loss: 0.6645, Validation Loss: 0.9195
Epoch 23/200, Train Loss: 0.6622, Validation Loss: 0.6212
Epoch 24/200, Train Loss: 0.6308, Validation Loss: 0.6622
Epoch 25/200, Train Loss: 0.6305, Validation Loss: 0.7623
Epoch 26/200, Train Loss: 0.6090, Validation Loss: 0.6238
Epoch 27/200, Train Loss: 0.6120, Validation Loss: 0.7424
Epoch 28/200, Train Loss: 0.5843, Validation Loss: 0.6808
Epoch 29/200, Train Loss: 0.5979, Validation Loss: 0.7171
Epoch 30/200, Train Loss: 0.5819, Validation Loss: 0.7532
Epoch 31/200, Train Loss: 0.5682, Validation Loss: 0.6619
Epoch 32/200, Train Loss: 0.5597, Validation Loss: 0.5861
Epoch 33/200, Train Loss: 0.5614, Validation Loss: 0.6374
Epoch 34/200, Train Loss: 0.5642, Validation Loss: 0.6762
Epoch 35/200, Train Loss: 0.5546, Validation Loss: 0.5419
Epoch 36/200, Train Loss: 0.5468, Validation Loss: 0.5936
Epoch 37/200, Train Loss: 0.5331, Validation Loss: 0.6124
Epoch 38/200, Train Loss: 0.5255, Validation Loss: 0.5371
Epoch 39/200, Train Loss: 0.5347, Validation Loss: 0.6549
Epoch 40/200, Train Loss: 0.5226, Validation Loss: 0.5615
Epoch 41/200, Train Loss: 0.5120, Validation Loss: 0.6480
Epoch 42/200, Train Loss: 0.4938, Validation Loss: 0.5114
Epoch 43/200, Train Loss: 0.4918, Validation Loss: 0.6359
Epoch 44/200, Train Loss: 0.5071, Validation Loss: 0.5292
Epoch 45/200, Train Loss: 0.4847, Validation Loss: 0.5474
Epoch 46/200, Train Loss: 0.4854, Validation Loss: 0.5198
Epoch 47/200, Train Loss: 0.4669, Validation Loss: 0.5224
Epoch 48/200, Train Loss: 0.4597, Validation Loss: 0.5210
Epoch 49/200, Train Loss: 0.4811, Validation Loss: 0.6008
Epoch 50/200, Train Loss: 0.4799, Validation Loss: 0.4894
Epoch 51/200, Train Loss: 0.4640, Validation Loss: 0.5547
Epoch 52/200, Train Loss: 0.4512, Validation Loss: 0.5507
Epoch 53/200, Train Loss: 0.4476, Validation Loss: 0.4727
Epoch 54/200, Train Loss: 0.4752, Validation Loss: 0.5857
Epoch 55/200, Train Loss: 0.4486, Validation Loss: 0.6115
Epoch 56/200, Train Loss: 0.4446, Validation Loss: 0.5067
Epoch 57/200, Train Loss: 0.4398, Validation Loss: 0.5470
Epoch 58/200, Train Loss: 0.4368, Validation Loss: 0.6548
Epoch 59/200, Train Loss: 0.4612, Validation Loss: 0.6340
Epoch 60/200, Train Loss: 0.4318, Validation Loss: 0.4572
Epoch 61/200, Train Loss: 0.4244, Validation Loss: 0.5208
Epoch 62/200, Train Loss: 0.4215, Validation Loss: 0.5052
Epoch 63/200, Train Loss: 0.4208, Validation Loss: 0.4416
Epoch 64/200, Train Loss: 0.4272, Validation Loss: 0.4565
Epoch 65/200, Train Loss: 0.4075, Validation Loss: 0.4769
Epoch 66/200, Train Loss: 0.4151, Validation Loss: 0.4947
Epoch 67/200, Train Loss: 0.4120, Validation Loss: 0.5009
Epoch 68/200, Train Loss: 0.4184, Validation Loss: 0.5422
Epoch 69/200, Train Loss: 0.4129, Validation Loss: 0.4889
Epoch 70/200, Train Loss: 0.4000, Validation Loss: 0.5253
Epoch 71/200, Train Loss: 0.3880, Validation Loss: 0.4264
Epoch 72/200, Train Loss: 0.3995, Validation Loss: 0.4222
Epoch 73/200, Train Loss: 0.3919, Validation Loss: 0.4520
Epoch 74/200, Train Loss: 0.3960, Validation Loss: 0.4763
Epoch 75/200, Train Loss: 0.3910, Validation Loss: 0.4523
Epoch 76/200, Train Loss: 0.3802, Validation Loss: 0.4807
Epoch 77/200, Train Loss: 0.3865, Validation Loss: 0.4397
Epoch 78/200, Train Loss: 0.3877, Validation Loss: 0.4646
Epoch 79/200, Train Loss: 0.3803, Validation Loss: 0.5059
Epoch 80/200, Train Loss: 0.3658, Validation Loss: 0.4152
Epoch 81/200, Train Loss: 0.3743, Validation Loss: 0.5087
Epoch 82/200, Train Loss: 0.3704, Validation Loss: 0.4950
Epoch 83/200, Train Loss: 0.3797, Validation Loss: 0.4498
Epoch 84/200, Train Loss: 0.3712, Validation Loss: 0.4549
Epoch 85/200, Train Loss: 0.3708, Validation Loss: 0.4451
Epoch 86/200, Train Loss: 0.3686, Validation Loss: 0.4241
Epoch 87/200, Train Loss: 0.3608, Validation Loss: 0.3915
Epoch 88/200, Train Loss: 0.3562, Validation Loss: 0.4990
Epoch 89/200, Train Loss: 0.3613, Validation Loss: 0.4545
Epoch 90/200, Train Loss: 0.3537, Validation Loss: 0.4861
Epoch 91/200, Train Loss: 0.3524, Validation Loss: 0.4378
Epoch 92/200, Train Loss: 0.3574, Validation Loss: 0.4469
Epoch 93/200, Train Loss: 0.3657, Validation Loss: 0.3985
Epoch 94/200, Train Loss: 0.3458, Validation Loss: 0.4286
Epoch 95/200, Train Loss: 0.3521, Validation Loss: 0.4530
Epoch 96/200, Train Loss: 0.3397, Validation Loss: 0.4849
Epoch 97/200, Train Loss: 0.3597, Validation Loss: 0.5466
Epoch 98/200, Train Loss: 0.3532, Validation Loss: 0.3749
Epoch 99/200, Train Loss: 0.3476, Validation Loss: 0.4375
Epoch 100/200, Train Loss: 0.3446, Validation Loss: 0.4380
Epoch 101/200, Train Loss: 0.3390, Validation Loss: 0.4526
Epoch 102/200, Train Loss: 0.3284, Validation Loss: 0.4015
Epoch 103/200, Train Loss: 0.3365, Validation Loss: 0.3850
Epoch 104/200, Train Loss: 0.3272, Validation Loss: 0.4706
