Waiting for sweep ID...
Found Sweep ID: dos27rz7
Starting wandb agent for sweep dos27rz7...
TRAINING DEVICE: cpu
Run Name: GIN_global_hp_sweep_global_dos27rz7-1vzxdlfa
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 1.8346, Validation Loss: 2.3804
Epoch 2/1000, Train Loss: 1.3561, Validation Loss: 1.9871
Epoch 3/1000, Train Loss: 1.2516, Validation Loss: 1.8503
Epoch 4/1000, Train Loss: 1.2039, Validation Loss: 2.3773
Epoch 5/1000, Train Loss: 1.1186, Validation Loss: 1.1802
Epoch 6/1000, Train Loss: 1.0557, Validation Loss: 1.4940
Epoch 7/1000, Train Loss: 1.0212, Validation Loss: 2.0145
Epoch 8/1000, Train Loss: 1.0028, Validation Loss: 1.7655
Epoch 9/1000, Train Loss: 0.9427, Validation Loss: 1.1072
Epoch 10/1000, Train Loss: 0.9130, Validation Loss: 1.6006
Epoch 11/1000, Train Loss: 0.9130, Validation Loss: 2.1639
Epoch 12/1000, Train Loss: 0.8647, Validation Loss: 1.1393
Epoch 13/1000, Train Loss: 0.8458, Validation Loss: 1.1153
Epoch 14/1000, Train Loss: 0.8398, Validation Loss: 1.1738
Epoch 15/1000, Train Loss: 0.8166, Validation Loss: 1.0917
Epoch 16/1000, Train Loss: 0.7963, Validation Loss: 1.1096
Epoch 17/1000, Train Loss: 0.8327, Validation Loss: 0.9049
Epoch 18/1000, Train Loss: 0.7963, Validation Loss: 1.6760
Epoch 19/1000, Train Loss: 0.8040, Validation Loss: 2.1022
Epoch 20/1000, Train Loss: 0.7551, Validation Loss: 3.0052
Epoch 21/1000, Train Loss: 0.7514, Validation Loss: 0.7328
Epoch 22/1000, Train Loss: 0.7418, Validation Loss: 0.7716
Epoch 23/1000, Train Loss: 0.7189, Validation Loss: 1.9751
Epoch 24/1000, Train Loss: 0.6992, Validation Loss: 0.7278
Epoch 25/1000, Train Loss: 0.6793, Validation Loss: 0.6708
Epoch 26/1000, Train Loss: 0.6872, Validation Loss: 1.3578
Epoch 27/1000, Train Loss: 0.6786, Validation Loss: 1.8546
Epoch 28/1000, Train Loss: 0.6750, Validation Loss: 2.0653
Epoch 29/1000, Train Loss: 0.6732, Validation Loss: 1.2191
Epoch 30/1000, Train Loss: 0.6496, Validation Loss: 1.5626
Epoch 31/1000, Train Loss: 0.6324, Validation Loss: 1.1955
Epoch 32/1000, Train Loss: 0.6528, Validation Loss: 1.4707
Epoch 33/1000, Train Loss: 0.6128, Validation Loss: 0.7357
Epoch 34/1000, Train Loss: 0.6181, Validation Loss: 0.6872
Epoch 35/1000, Train Loss: 0.6133, Validation Loss: 0.6944
Epoch 36/1000, Train Loss: 0.6045, Validation Loss: 2.5595
Epoch 37/1000, Train Loss: 0.6053, Validation Loss: 0.8418
Epoch 38/1000, Train Loss: 0.5873, Validation Loss: 1.1868
Epoch 39/1000, Train Loss: 0.5906, Validation Loss: 1.2334
Epoch 40/1000, Train Loss: 0.5917, Validation Loss: 0.5675
Epoch 41/1000, Train Loss: 0.5950, Validation Loss: 0.5640
Epoch 42/1000, Train Loss: 0.5817, Validation Loss: 2.4030
Epoch 43/1000, Train Loss: 0.5728, Validation Loss: 1.7917
Epoch 44/1000, Train Loss: 0.5730, Validation Loss: 0.9773
Epoch 45/1000, Train Loss: 0.5683, Validation Loss: 0.7755
Epoch 46/1000, Train Loss: 0.5672, Validation Loss: 0.7490
Epoch 47/1000, Train Loss: 0.5648, Validation Loss: 1.0828
Epoch 48/1000, Train Loss: 0.5572, Validation Loss: 0.8327
Epoch 49/1000, Train Loss: 0.5541, Validation Loss: 0.8006
Epoch 50/1000, Train Loss: 0.5489, Validation Loss: 1.6286
Epoch 51/1000, Train Loss: 0.5486, Validation Loss: 0.7476
Epoch 52/1000, Train Loss: 0.5491, Validation Loss: 0.8273
Epoch 53/1000, Train Loss: 0.5447, Validation Loss: 0.6087
