Waiting for sweep ID...
Found Sweep ID: dos27rz7
Starting wandb agent for sweep dos27rz7...
TRAINING DEVICE: cpu
Run Name: GIN_global_hp_sweep_global_dos27rz7-5sbzhuhf
finidhed preparing data
Loading dataset from pretrain_dataset_12.5k_fixed_duplicates.pkl
Loaded 412712 data objects.
finished preparing data
Epoch 1/1000, Train Loss: 4.1160, Validation Loss: 3.7709
Epoch 2/1000, Train Loss: 1.3761, Validation Loss: 3.0660
Epoch 3/1000, Train Loss: 1.2277, Validation Loss: 2.1098
Epoch 4/1000, Train Loss: 1.1970, Validation Loss: 1.0775
Epoch 5/1000, Train Loss: 1.1942, Validation Loss: 1.0857
Epoch 6/1000, Train Loss: 1.1412, Validation Loss: 1.4276
Epoch 7/1000, Train Loss: 1.1249, Validation Loss: 1.5594
Epoch 8/1000, Train Loss: 1.1058, Validation Loss: 1.3759
Epoch 9/1000, Train Loss: 1.1245, Validation Loss: 1.1263
Epoch 10/1000, Train Loss: 1.0548, Validation Loss: 0.9128
Epoch 11/1000, Train Loss: 1.0255, Validation Loss: 3.6668
Epoch 12/1000, Train Loss: 1.0307, Validation Loss: 9.6942
Epoch 13/1000, Train Loss: 7.9176, Validation Loss: 1.0037
Epoch 14/1000, Train Loss: 0.9845, Validation Loss: 0.9623
Epoch 15/1000, Train Loss: 1.3742, Validation Loss: 7.3138
Epoch 16/1000, Train Loss: 0.9326, Validation Loss: 1.9223
Epoch 17/1000, Train Loss: 0.9324, Validation Loss: 1.0211
Epoch 18/1000, Train Loss: 0.9216, Validation Loss: 2.6002
Epoch 19/1000, Train Loss: 0.9142, Validation Loss: 1.8564
Epoch 20/1000, Train Loss: 0.8774, Validation Loss: 4.9951
Epoch 21/1000, Train Loss: 0.8611, Validation Loss: 0.8526
Epoch 22/1000, Train Loss: 0.8321, Validation Loss: 3.8639
Epoch 23/1000, Train Loss: 0.9554, Validation Loss: 4.4659
Epoch 24/1000, Train Loss: 0.8690, Validation Loss: 2.0532
Epoch 25/1000, Train Loss: 0.8506, Validation Loss: 1.5705
Epoch 26/1000, Train Loss: 0.8172, Validation Loss: 1.1708
Epoch 27/1000, Train Loss: 2.3790, Validation Loss: 1.2597
Epoch 28/1000, Train Loss: 0.8472, Validation Loss: 1.4927
Epoch 29/1000, Train Loss: 0.8082, Validation Loss: 3.9089
Epoch 30/1000, Train Loss: 0.8106, Validation Loss: 2.4614
Epoch 31/1000, Train Loss: 0.8203, Validation Loss: 1.7938
Epoch 32/1000, Train Loss: 0.7972, Validation Loss: 8.5113
Epoch 33/1000, Train Loss: 0.7783, Validation Loss: 4.6954
Epoch 34/1000, Train Loss: 0.8119, Validation Loss: 4.2026
Epoch 35/1000, Train Loss: 0.7687, Validation Loss: 3.3897
Epoch 36/1000, Train Loss: 1.7428, Validation Loss: 0.9824
Epoch 37/1000, Train Loss: 6.4311, Validation Loss: 0.9598
Epoch 38/1000, Train Loss: 0.7779, Validation Loss: 4.1951
Epoch 39/1000, Train Loss: 0.7514, Validation Loss: 1.1780
Epoch 40/1000, Train Loss: 0.7580, Validation Loss: 2.0940
Epoch 41/1000, Train Loss: 0.7500, Validation Loss: 2.1488
Epoch 42/1000, Train Loss: 0.7930, Validation Loss: 2.5522
Epoch 43/1000, Train Loss: 0.7508, Validation Loss: 2.8845
Epoch 44/1000, Train Loss: 0.7307, Validation Loss: 3.0359
Epoch 45/1000, Train Loss: 0.7524, Validation Loss: 0.9074
Epoch 46/1000, Train Loss: 0.7499, Validation Loss: 2.6521
Epoch 47/1000, Train Loss: 0.7295, Validation Loss: 8.7232
Epoch 48/1000, Train Loss: 0.7260, Validation Loss: 1.6459
Epoch 49/1000, Train Loss: 0.8541, Validation Loss: 2.1805
Epoch 50/1000, Train Loss: 0.7488, Validation Loss: 1.5637
Epoch 51/1000, Train Loss: 0.7285, Validation Loss: 1.0496
Epoch 52/1000, Train Loss: 0.7491, Validation Loss: 0.8827
Epoch 53/1000, Train Loss: 0.7659, Validation Loss: 0.8097
Epoch 54/1000, Train Loss: 0.7075, Validation Loss: 4.1640
Epoch 55/1000, Train Loss: 0.7589, Validation Loss: 1.9132
Epoch 56/1000, Train Loss: 0.7424, Validation Loss: 0.8356
Epoch 57/1000, Train Loss: 0.7142, Validation Loss: 2.7405
Epoch 58/1000, Train Loss: 0.6963, Validation Loss: 3.9893
Epoch 59/1000, Train Loss: 0.7374, Validation Loss: 0.7527
Epoch 60/1000, Train Loss: 0.7064, Validation Loss: 1.5013
Epoch 61/1000, Train Loss: 0.8330, Validation Loss: 7.7980
Epoch 62/1000, Train Loss: 0.7432, Validation Loss: 1.6751
Epoch 63/1000, Train Loss: 0.6949, Validation Loss: 3.8597
Epoch 64/1000, Train Loss: 0.7131, Validation Loss: 3.1058
Epoch 65/1000, Train Loss: 0.7041, Validation Loss: 1.1400
Epoch 66/1000, Train Loss: 0.7337, Validation Loss: 1.4816
Epoch 67/1000, Train Loss: 0.6835, Validation Loss: 3.2375
Epoch 68/1000, Train Loss: 0.7226, Validation Loss: 0.5992
Epoch 69/1000, Train Loss: 0.6855, Validation Loss: 3.1634
Epoch 70/1000, Train Loss: 0.7013, Validation Loss: 2.0546
Epoch 71/1000, Train Loss: 2.3936, Validation Loss: 2.5076
Epoch 72/1000, Train Loss: 0.7014, Validation Loss: 3.2660
Epoch 73/1000, Train Loss: 0.6824, Validation Loss: 2.4616
Epoch 74/1000, Train Loss: 0.7053, Validation Loss: 2.7289
Epoch 75/1000, Train Loss: 0.6761, Validation Loss: 5.6831
Epoch 76/1000, Train Loss: 0.6603, Validation Loss: 0.7493
Epoch 77/1000, Train Loss: 0.8030, Validation Loss: 3.2086
Epoch 78/1000, Train Loss: 0.7362, Validation Loss: 2.5700
Epoch 79/1000, Train Loss: 0.7118, Validation Loss: 1.1764
Epoch 80/1000, Train Loss: 0.6887, Validation Loss: 5.0771
Epoch 81/1000, Train Loss: 0.6766, Validation Loss: 4.3576
Epoch 82/1000, Train Loss: 0.6789, Validation Loss: 3.6580
Epoch 83/1000, Train Loss: 0.6992, Validation Loss: 0.8040
Epoch 84/1000, Train Loss: 0.6780, Validation Loss: 2.8245
Epoch 85/1000, Train Loss: 0.6756, Validation Loss: 2.9138
Epoch 86/1000, Train Loss: 0.6703, Validation Loss: 8.1883
Epoch 87/1000, Train Loss: 0.7105, Validation Loss: 1.1243
Epoch 88/1000, Train Loss: 0.6960, Validation Loss: 0.8741
Epoch 89/1000, Train Loss: 0.6713, Validation Loss: 5.3056
Epoch 90/1000, Train Loss: 0.6662, Validation Loss: 2.3759
Epoch 91/1000, Train Loss: 0.6883, Validation Loss: 2.7784
Epoch 92/1000, Train Loss: 0.6568, Validation Loss: 6.3296
Epoch 93/1000, Train Loss: 0.7007, Validation Loss: 3.7787
